id,lat,lng,segment,app_type,acum_total
2562,19.4716414000,-99.1590424000,About to sleep,B2B,1781.76
1402,19.5040833000,-99.0453895000,At risk confident,B2B,10843.713382347
798,19.5888479000,-99.2684901000,Inactive,B2B,0
5667,19.5957096000,-99.1624213000,Newbie shy,B2B,327.16631777
1258,19.5822237000,-99.1973686000,Loyal confident,B2B,159348.8427744
1726,19.4620927000,-99.2456881000,Inactive,B2B,0
2518,19.5893138000,-98.9865948000,Inactive,B2B,0
970,19.6406380000,-99.1330347000,Inactive,B2B,0
4827,19.4694767000,-99.1290218000,Inactive,B2B,0
2127,19.6196438000,-99.0453919000,Inactive,B2B,0
1489,19.6353627000,0.0000000000,Champion confident,B2B,833017.598764824
3014,19.5498908000,-99.1534046000,Inactive,B2B,0
3877,19.5653794000,-99.2022424000,Inactive,B2B,0
5457,19.5365572000,-99.0355857000,Inactive,B2B,0
2376,19.6313798000,-99.1629145000,Inactive,B2B,0
3819,19.5450011000,-99.2265526000,Newbie shy,B2B,3166.6956
1936,19.4906145000,-99.0754544000,Champion confident,B2B,9197.456529639
4954,19.5384620000,-99.0216828000,Inactive,B2B,0
1621,19.5368540000,-99.0488804000,About to sleep,B2B,9921.4843792
4297,19.5946780000,-99.3229863000,Newbie shy,B2B,1741.16
3982,19.6845053000,-99.1780059000,Inactive,B2B,0
146,19.5653203000,-99.2016332000,Inactive,B2B,0
