id,source_country,source_client,lat,lng
,MEXICO,MotoTul,19.4801932,-99.1001465
,MEXICO,MotoTul,19.4096467,-98.914685
,MEXICO,MotoTul,19.6797725,-99.0320264
,MEXICO,MotoTul,19.5407002,-99.0380377
,MEXICO,MotoTul,20.5642832,-103.44539
,MEXICO,MotoTul,19.54429,-98.8624117
,MEXICO,MotoTul,19.408665,-99.0063283
,MEXICO,MotoTul,19.305259,-99.0649692
,MEXICO,MotoTul,20.5522808,-103.4483157
,MEXICO,MotoTul,19.5630133,-99.0254504
,MEXICO,MotoTul,20.6168888,-103.2748885
,MEXICO,MotoTul,19.5656629,-99.1994391
,MEXICO,MotoTul,20.73248,-103.3584917
,MEXICO,MotoTul,19.3840422,-99.0297282
,MEXICO,MotoTul,19.4649386,-99.1776844
,MEXICO,MotoTul,19.4018233,-99.026825
,MEXICO,MotoTul,19.8123017,-99.009475
,MEXICO,MotoTul,19.6707283,-98.9337367
,MEXICO,MotoTul,19.6179167,-99.1592517
,MEXICO,MotoTul,19.48254,-99.03518
,MEXICO,MotoTul,19.43376,-99.0449731
,MEXICO,MotoTul,19.562395,-99.0202343
,MEXICO,MotoTul,20.6035533,-103.4333317
,MEXICO,MotoTul,19.3711057,-98.9980256
,MEXICO,MotoTul,19.5765889,-99.0561196
,MEXICO,MotoTul,19.317655,-99.0649517
,MEXICO,MotoTul,19.6383317,-99.0247417
,MEXICO,MotoTul,19.5103217,-98.8566467
,MEXICO,MotoTul,19.4153806,-99.0397083
,MEXICO,MotoTul,19.48409,-99.2097933
,MEXICO,MotoTul,19.3326416,-99.0374852
,MEXICO,MotoTul,19.6555483,-99.0194883
,MEXICO,MotoTul,19.5418632,-99.2334534
,MEXICO,MotoTul,19.5393121,-99.041521
,MEXICO,MotoTul,19.50632,-99.0300533
,MEXICO,MotoTul,19.5343482,-98.8826933
,MEXICO,MotoTul,19.4014333,-98.9083817
,MEXICO,MotoTul,19.4700605,-99.1252679
,MEXICO,MotoTul,19.621125,-99.08635
,MEXICO,MotoTul,19.5402488,-99.0643976
,MEXICO,MotoTul,19.5283617,-99.053815
,MEXICO,MotoTul,19.6386304,-99.103514
,MEXICO,MotoTul,19.493245,-98.90576
,MEXICO,MotoTul,19.315312,-99.0706745
,MEXICO,MotoTul,19.3458933,-99.07874
,MEXICO,MotoTul,19.59923,-98.9818567
,MEXICO,MotoTul,19.3739614,-99.1434081
,MEXICO,MotoTul,19.441605,-99.264325
,MEXICO,MotoTul,19.4947463,-99.0682377
,MEXICO,MotoTul,19.6839143,-99.1315328
,MEXICO,MotoTul,19.357137,-99.0030003
,MEXICO,MotoTul,19.3730067,-99.1437583
,MEXICO,MotoTul,19.3960356,-99.0650682
,MEXICO,MotoTul,19.3831673,-98.9347099
,MEXICO,MotoTul,19.501008,-99.0179584
,MEXICO,MotoTul,19.41168,-98.892685
,MEXICO,MotoTul,19.5629117,-99.02226
,MEXICO,MotoTul,19.4051786,-99.0700698
,MEXICO,MotoTul,19.3997812,-99.0720433
,MEXICO,MotoTul,19.6114198,-98.9810959
,MEXICO,MotoTul,19.3125403,-99.0696803
,MEXICO,MotoTul,19.4187143,-98.9311437
,MEXICO,MotoTul,20.67055,-103.34193
,MEXICO,MotoTul,19.41167,-99.1201882
,MEXICO,MotoTul,19.4780211,-99.1193936
,MEXICO,MotoTul,19.5081217,-99.0709933
,MEXICO,MotoTul,19.3660017,-98.9528083
,MEXICO,MotoTul,19.3363117,-99.0793017
,MEXICO,MotoTul,19.4846103,-99.0466253
,MEXICO,MotoTul,19.3808067,-99.13484
,MEXICO,MotoTul,20.6060539,-103.2906113
,MEXICO,MotoTul,19.54675,-98.9154583
,MEXICO,MotoTul,19.3819667,-98.9261629
,MEXICO,MotoTul,19.3914417,-99.01222
,MEXICO,MotoTul,19.5155617,-99.1125117
,MEXICO,MotoTul,19.637845,-99.3388067
,MEXICO,MotoTul,19.344105,-99.0359867
,MEXICO,MotoTul,19.357145,-99.0079967
,MEXICO,MotoTul,19.3657367,-99.1184117
,MEXICO,MotoTul,19.383705,-98.9590367
,MEXICO,MotoTul,20.5124617,-103.3774767
,MEXICO,MotoTul,19.6100426,-99.0131034
,MEXICO,MotoTul,19.4391919,-99.0786479
,MEXICO,MotoTul,19.5542976,-99.1363781
,MEXICO,MotoTul,19.686475,-99.04888
,MEXICO,MotoTul,19.356561,-98.9526864
,MEXICO,MotoTul,19.42938,-98.9190933
,MEXICO,MotoTul,19.4769667,-98.8949833
,MEXICO,MotoTul,19.668801,-99.0051134
,MEXICO,MotoTul,19.5988433,-98.9485133
,MEXICO,MotoTul,20.6312363,-103.3406426
,MEXICO,MotoTul,19.3634409,-99.1154496
,MEXICO,MotoTul,19.3949294,-99.0126132
,MEXICO,MotoTul,19.6467467,-99.1354883
,MEXICO,MotoTul,19.6383217,-98.9091683
,MEXICO,MotoTul,19.76494,-98.9664517
,MEXICO,MotoTul,19.4377083,-98.9533633
,MEXICO,MotoTul,20.67676,-103.3432983
,MEXICO,MotoTul,19.7127214,-98.9742292
,MEXICO,MotoTul,19.559985,-98.8851283
,MEXICO,MotoTul,19.31007,-99.069725
,MEXICO,MotoTul,19.5178988,-99.0264369
,MEXICO,MotoTul,20.8002204,-103.5038623
,MEXICO,MotoTul,19.6378618,-99.0420781
,MEXICO,MotoTul,19.598102,-99.0221971
,MEXICO,MotoTul,19.4260314,-99.1097366
,MEXICO,MotoTul,19.6295683,-99.0675983
,MEXICO,MotoTul,19.5876666,-98.9964933
,MEXICO,MotoTul,19.5997283,-98.9388783
,MEXICO,MotoTul,19.5983288,-99.0015439
,MEXICO,MotoTul,19.5021543,-99.0464231
,MEXICO,MotoTul,19.4863985,-99.0558569
,MEXICO,MotoTul,19.6376617,-98.9119917
,MEXICO,MotoTul,19.6313516,-99.0162819
,MEXICO,MotoTul,20.6186167,-103.248825
,MEXICO,MotoTul,19.6115702,-99.1632058
,MEXICO,MotoTul,19.4315833,-98.95358
,MEXICO,MotoTul,19.3775183,-99.0096517
,MEXICO,MotoTul,19.4411649,-99.2848503
,MEXICO,MotoTul,19.371265,-98.997965
,MEXICO,MotoTul,19.477629,-99.1452455
,MEXICO,MotoTul,19.5144612,-99.1104876
,MEXICO,MotoTul,19.3299002,-99.0496707
,MEXICO,MotoTul,20.5102583,-103.16573
,MEXICO,MotoTul,19.4976218,-99.1844437
,MEXICO,MotoTul,19.5729383,-99.037865
,MEXICO,MotoTul,19.7370039,-98.9721279
,MEXICO,MotoTul,19.37237,-99.14381
,MEXICO,MotoTul,20.551535,-103.364675
,MEXICO,MotoTul,20.53023,-103.3971367
,MEXICO,MotoTul,19.4051786,-99.0700698
,MEXICO,MotoTul,19.5757636,-99.2454045
,MEXICO,MotoTul,20.6687454,-103.4255803
,MEXICO,MotoTul,19.5183033,-99.0241567
,MEXICO,MotoTul,19.6903561,-99.04926
,MEXICO,MotoTul,20.6609567,-103.286405
,MEXICO,MotoTul,19.3781017,-99.0997752
,MEXICO,MotoTul,19.3832,-98.92921
,MEXICO,MotoTul,19.5996633,-99.217195
,MEXICO,MotoTul,19.5242095,-99.0664254
,MEXICO,MotoTul,19.5763867,-99.24834
,MEXICO,MotoTul,19.4564533,-99.0467833
,MEXICO,MotoTul,19.4143083,-99.1446
,MEXICO,MotoTul,19.3981761,-99.1256281
,MEXICO,MotoTul,19.3871536,-99.0774576
,MEXICO,MotoTul,20.6656167,-103.3843483
,MEXICO,MotoTul,19.5049017,-98.8581317
,MEXICO,MotoTul,19.3425504,-99.0465089
,MEXICO,MotoTul,19.4059097,-99.0786871
,MEXICO,MotoTul,20.6338002,-103.4449067
,MEXICO,MotoTul,19.6380783,-99.07919
,MEXICO,MotoTul,19.3734213,-99.1444258
,MEXICO,MotoTul,19.3163063,-99.059995
,MEXICO,MotoTul,19.476101,-99.218386
,MEXICO,MotoTul,19.3381133,-99.1094509
,MEXICO,MotoTul,19.5979383,-99.0240483
,MEXICO,MotoTul,19.659035,-99.1168217
,MEXICO,MotoTul,19.4913854,-99.0615343
,MEXICO,MotoTul,19.3964993,-99.0197951
,MEXICO,MotoTul,19.5875917,-98.9519817
,MEXICO,MotoTul,19.3675997,-99.0169944
,MEXICO,MotoTul,19.6611367,-99.09209
,MEXICO,MotoTul,19.6239553,-99.0851988
,MEXICO,MotoTul,20.714135,-103.3404683
,MEXICO,MotoTul,19.577475,-99.0543817
,MEXICO,MotoTul,20.61348,-103.4334317
,MEXICO,MotoTul,19.6670916,-99.004278
,MEXICO,MotoTul,19.6342176,-99.034984
,MEXICO,MotoTul,19.5886433,-98.9627117
,MEXICO,MotoTul,19.536564,-99.0983693
,MEXICO,MotoTul,19.6167833,-98.9922917
,MEXICO,MotoTul,19.3693117,-99.0350533
,MEXICO,MotoTul,19.618564,-99.2049434
,MEXICO,MotoTul,19.4599617,-99.0479867
,MEXICO,MotoTul,19.7096778,-98.9694883
,MEXICO,MotoTul,19.4463999,-99.2828083
,MEXICO,MotoTul,19.397834,-99.1253493
,MEXICO,MotoTul,19.4143031,-99.0122447
,MEXICO,MotoTul,19.5986433,-99.0087033
,MEXICO,MotoTul,19.4110518,-99.0205892
,MEXICO,MotoTul,19.3401458,-99.019196
,MEXICO,MotoTul,19.4134069,-98.9376753
,MEXICO,MotoTul,19.4636983,-99.17005
,MEXICO,MotoTul,19.480335,-99.0810233
,MEXICO,MotoTul,19.5901203,-99.2943807
,MEXICO,MotoTul,19.4710867,-99.1450317
,MEXICO,MotoTul,19.3218567,-99.0498067
,MEXICO,MotoTul,20.71048,-103.3036017
,MEXICO,MotoTul,19.6129372,-99.0241541
,MEXICO,MotoTul,19.48134,-99.1146067
,MEXICO,MotoTul,19.627605,-99.34521
,MEXICO,MotoTul,19.6591467,-99.1102082
,MEXICO,MotoTul,19.5974783,-99.0414183
,MEXICO,MotoTul,19.5171267,-99.064245
,MEXICO,MotoTul,20.6432153,-103.348853
,MEXICO,MotoTul,20.5925216,-103.2811548
,MEXICO,MotoTul,19.6436817,-98.9913682
,MEXICO,MotoTul,19.5387517,-99.2251233
,MEXICO,MotoTul,19.4217029,-99.0485434
,MEXICO,MotoTul,19.6129267,-99.0531717
,MEXICO,MotoTul,19.528795,-99.0508717
,MEXICO,MotoTul,20.6042683,-103.249135
,MEXICO,MotoTul,19.4020712,-99.0195668
,MEXICO,MotoTul,19.3187478,-99.1091163
,MEXICO,MotoTul,19.416165,-98.91245
,MEXICO,MotoTul,19.4843462,-99.0359585
,MEXICO,MotoTul,20.6184267,-103.23996
,MEXICO,MotoTul,19.3806884,-99.1348324
,MEXICO,MotoTul,19.7099251,-98.9755048
,MEXICO,MotoTul,19.4498,-99.0713817
,MEXICO,MotoTul,19.5466276,-99.0240277
,MEXICO,MotoTul,19.5657136,-99.02656
,MEXICO,MotoTul,19.3963411,-98.9893784
,MEXICO,MotoTul,20.6148502,-103.4007139
,MEXICO,MotoTul,19.4191733,-99.0867117
,MEXICO,MotoTul,19.4910185,-99.1350033
,MEXICO,MotoTul,19.3089578,-99.0702654
,MEXICO,MotoTul,20.6790744,-103.2790645
,MEXICO,MotoTul,19.4501733,-99.1653883
,MEXICO,MotoTul,19.518389,-99.2304331
,MEXICO,MotoTul,19.3699667,-98.9943433
,MEXICO,MotoTul,19.40464,-99.0387133
,MEXICO,MotoTul,19.5227669,-99.037258
,MEXICO,MotoTul,19.4731922,-99.2146791
,MEXICO,MotoTul,19.5409817,-99.2333417
,MEXICO,MotoTul,19.64044,-99.13284
,MEXICO,MotoTul,19.3256467,-99.1204233
,MEXICO,MotoTul,19.47629,-99.0822069
,MEXICO,MotoTul,20.632814,-103.3409334
,MEXICO,MotoTul,19.3861978,-99.0537981
,MEXICO,MotoTul,19.4151483,-98.8960483
,MEXICO,MotoTul,19.4780229,-99.1543628
,MEXICO,MotoTul,19.3617433,-99.1538602
,MEXICO,MotoTul,19.4490696,-99.1286841
,MEXICO,MotoTul,19.6666511,-99.0907628
,MEXICO,MotoTul,20.6826433,-103.3010217
,MEXICO,MotoTul,19.3740728,-98.9932543
,MEXICO,MotoTul,20.6489381,-103.2648567
,MEXICO,MotoTul,20.7013217,-103.3303933
,MEXICO,MotoTul,19.3301483,-99.0555783
,MEXICO,MotoTul,19.42186,-98.97936
,MEXICO,MotoTul,19.6117136,-99.1590799
,MEXICO,MotoTul,19.66277,-99.0098367
,MEXICO,MotoTul,19.6126332,-99.193045
,MEXICO,MotoTul,19.3361783,-98.99508
,MEXICO,MotoTul,20.675745,-103.32153
,MEXICO,MotoTul,19.5889883,-98.8999467
,MEXICO,MotoTul,19.6290944,-99.0412162
,MEXICO,MotoTul,19.516865,-99.1103067
,MEXICO,MotoTul,19.5939143,-98.9795366
,MEXICO,MotoTul,19.59502,-99.282935
,MEXICO,MotoTul,19.3995014,-98.991618
,MEXICO,MotoTul,19.5485783,-99.0447483
,MEXICO,MotoTul,19.6813183,-99.118765
,MEXICO,MotoTul,19.3320617,-99.0575133
,MEXICO,MotoTul,19.4811492,-99.2511382
,MEXICO,MotoTul,19.432395,-98.939655
,MEXICO,MotoTul,19.6809383,-99.0974917
,MEXICO,MotoTul,19.5905333,-99.218705
,MEXICO,MotoTul,19.67717,-99.0330582
,MEXICO,MotoTul,19.3642419,-99.0389915
,MEXICO,MotoTul,19.5406333,-99.0687567
,MEXICO,MotoTul,20.6875883,-103.3772317
,MEXICO,MotoTul,19.4576917,-99.168395
,MEXICO,MotoTul,20.6752367,-103.3326883
,MEXICO,MotoTul,19.47457,-99.137135
,MEXICO,MotoTul,19.3505346,-99.0498224
,MEXICO,MotoTul,19.5178846,-99.0265961
,MEXICO,MotoTul,19.5973968,-99.2482578
,MEXICO,MotoTul,19.41797,-98.9021633
,MEXICO,MotoTul,19.2811126,-99.0024041
,MEXICO,MotoTul,19.628905,-99.0380467
,MEXICO,MotoTul,19.2787909,-98.9529977
,MEXICO,MotoTul,20.7632877,-103.4375067
,MEXICO,MotoTul,19.3819667,-98.9261629
,MEXICO,MotoTul,19.3845931,-99.0952234
,MEXICO,MotoTul,19.6554817,-99.0194667
,MEXICO,MotoTul,19.633664,-99.0835067
,MEXICO,MotoTul,19.4393183,-98.931945
,MEXICO,MotoTul,19.6805467,-99.2035283
,MEXICO,MotoTul,19.61792,-99.1592617
,MEXICO,MotoTul,19.5362933,-99.097925
,MEXICO,MotoTul,19.2926633,-99.0363033
,MEXICO,MotoTul,20.595465,-103.24621
,MEXICO,MotoTul,19.3978654,-98.9736219
,MEXICO,MotoTul,19.35374,-99.0726817
,MEXICO,MotoTul,19.3315,-99.0175517
,MEXICO,MotoTul,19.3513541,-99.0595016
,MEXICO,MotoTul,19.6069417,-99.015915
,MEXICO,MotoTul,19.3761817,-98.980505
,MEXICO,MotoTul,19.535838,-99.033688
,MEXICO,MotoTul,19.6512933,-99.08824
,MEXICO,MotoTul,19.3359988,-99.0103199
,MEXICO,MotoTul,19.5993983,-99.28458
,MEXICO,MotoTul,19.4596333,-99.0464067
,MEXICO,MotoTul,19.3923736,-99.043553
,MEXICO,MotoTul,19.5697135,-99.0559898
,MEXICO,MotoTul,19.2998667,-99.0444683
,MEXICO,MotoTul,19.6192067,-99.1596683
,MEXICO,MotoTul,19.42639,-98.9309183
,MEXICO,MotoTul,20.6330967,-103.2705067
,MEXICO,MotoTul,19.6663863,-99.0993543
,MEXICO,MotoTul,20.7462998,-103.4293816
,MEXICO,MotoTul,19.3345937,-99.0561022
,MEXICO,MotoTul,19.5950033,-98.9604817
,MEXICO,MotoTul,19.3263027,-99.0362658
,MEXICO,MotoTul,19.6022883,-98.9597367
,MEXICO,MotoTul,20.8510804,-103.4269606
,MEXICO,MotoTul,19.5981287,-98.9579062
,MEXICO,MotoTul,19.69819,-99.0780167
,MEXICO,MotoTul,19.6136532,-99.0732879
,MEXICO,MotoTul,19.4398567,-98.9314817
,MEXICO,MotoTul,20.6545182,-103.31369
,MEXICO,MotoTul,19.5728665,-99.2525748
,MEXICO,MotoTul,19.6198817,-98.935005
,MEXICO,MotoTul,19.605147,-99.0253281
,MEXICO,MotoTul,19.3710135,-98.9975282
,MEXICO,MotoTul,19.5117133,-99.079565
,MEXICO,MotoTul,19.5181232,-99.1076153
,MEXICO,MotoTul,19.64013,-99.0067
,MEXICO,MotoTul,19.6102845,-99.0675211
,MEXICO,MotoTul,19.3758517,-98.9309417
,MEXICO,MotoTul,19.3845503,-99.0226135
,MEXICO,MotoTul,20.6522465,-103.3593213
,MEXICO,MotoTul,19.7092633,-98.9758733
,MEXICO,MotoTul,19.35798,-99.1108683
,MEXICO,MotoTul,19.6127517,-99.19767
,MEXICO,MotoTul,19.703733,-99.1408001
,MEXICO,MotoTul,20.855447,-103.425047
,MEXICO,MotoTul,19.5377,-99.0151039
,MEXICO,MotoTul,20.5544915,-103.4488573
,MEXICO,MotoTul,19.520645,-98.90025
,MEXICO,MotoTul,19.5117133,-99.079565
,MEXICO,MotoTul,19.4160542,-99.0159896
,MEXICO,MotoTul,19.3474978,-99.0162051
,MEXICO,MotoTul,19.3996,-99.072095
,MEXICO,MotoTul,19.33557,-99.0194967
,MEXICO,MotoTul,19.632475,-99.2179683
,MEXICO,MotoTul,19.5763313,-99.2495303
,MEXICO,MotoTul,19.6028519,-98.9928039
,MEXICO,MotoTul,19.5577586,-99.0170166
,MEXICO,MotoTul,19.3557183,-98.976475
,MEXICO,MotoTul,19.437165,-98.9393934
,MEXICO,MotoTul,19.4228517,-98.9784032
,MEXICO,MotoTul,19.5141833,-98.922665
,MEXICO,MotoTul,19.4382805,-99.2884655
,MEXICO,MotoTul,19.5661745,-99.1942855
,MEXICO,MotoTul,19.3977923,-99.0240836
,MEXICO,MotoTul,19.3443617,-99.0440267
,MEXICO,MotoTul,20.7413767,-103.3483917
,MEXICO,MotoTul,19.5759383,-99.0441633
,MEXICO,MotoTul,19.4234081,-98.9361143
,MEXICO,MotoTul,19.415065,-98.9184667
,MEXICO,MotoTul,19.3343779,-99.0787944
,MEXICO,MotoTul,19.3787083,-99.0358917
,MEXICO,MotoTul,19.6410233,-99.1325367
,MEXICO,MotoTul,19.7750978,-98.9919613
,MEXICO,MotoTul,19.4408567,-98.9567767
,MEXICO,MotoTul,19.36926,-99.03789
,MEXICO,MotoTul,20.6550833,-103.300185
,MEXICO,MotoTul,19.4089082,-99.0233949
,MEXICO,MotoTul,19.4867292,-99.0824089
,MEXICO,MotoTul,19.5022396,-99.2586417
,MEXICO,MotoTul,19.578375,-99.0628517
,MEXICO,MotoTul,19.6217472,-99.0124595
,MEXICO,MotoTul,19.5116433,-99.1018183
,MEXICO,MotoTul,19.5923233,-98.9560783
,MEXICO,MotoTul,20.5640786,-103.3880113
,MEXICO,MotoTul,19.5234667,-99.0709267
,MEXICO,MotoTul,19.3679366,-98.9676634
,MEXICO,MotoTul,19.3737509,-99.1160203
,MEXICO,MotoTul,19.6566017,-99.0919617
,MEXICO,MotoTul,19.6360267,-99.0266867
,MEXICO,MotoTul,19.6037223,-98.9704381
,MEXICO,MotoTul,20.6524313,-103.2237589
,MEXICO,MotoTul,19.3286117,-99.08767
,MEXICO,MotoTul,19.540185,-98.8302033
,MEXICO,MotoTul,19.3837467,-98.9455083
,MEXICO,MotoTul,19.656585,-99.0048167
,MEXICO,MotoTul,19.3062455,-99.0651184
,MEXICO,MotoTul,19.6885433,-99.1317383
,MEXICO,MotoTul,19.763525,-98.9630933
,MEXICO,MotoTul,20.631275,-103.2803533
,MEXICO,MotoTul,19.472233,-99.2362113
,MEXICO,MotoTul,19.3902105,-99.1226759
,MEXICO,MotoTul,20.681195,-103.2825167
,MEXICO,MotoTul,19.3094675,-99.1087997
,MEXICO,MotoTul,19.5887713,-99.0039356
,MEXICO,MotoTul,19.6235417,-99.0946208
,MEXICO,MotoTul,19.3906604,-99.1259699
,MEXICO,MotoTul,19.3831842,-98.9688336
,MEXICO,MotoTul,19.368065,-99.0776433
,MEXICO,MotoTul,19.295765,-99.01666
,MEXICO,MotoTul,19.6343808,-99.1027127
,MEXICO,MotoTul,19.281124,-98.9517481
,MEXICO,MotoTul,19.5323371,-99.0193922
,MEXICO,MotoTul,19.4424484,-98.9390583
,MEXICO,MotoTul,19.3987791,-99.1300755
,MEXICO,MotoTul,19.679395,-99.0264667
,MEXICO,MotoTul,19.6168217,-98.9923467
,MEXICO,MotoTul,19.385465,-98.9620517
,MEXICO,MotoTul,20.454195,-103.43312
,MEXICO,MotoTul,19.43998,-98.9590267
,MEXICO,MotoTul,20.6330013,-103.3807837
,MEXICO,MotoTul,19.551172,-99.2359343
,MEXICO,MotoTul,19.67601,-98.9663767
,MEXICO,MotoTul,19.39562,-99.0729502
,MEXICO,MotoTul,19.4482917,-98.9448767
,MEXICO,MotoTul,19.6072317,-99.0550033
,MEXICO,MotoTul,19.6369901,-99.0335984
,MEXICO,MotoTul,19.5408952,-99.1548474
,MEXICO,MotoTul,19.6564762,-99.0840648
,MEXICO,MotoTul,19.5504632,-99.2340004
,MEXICO,MotoTul,19.49258,-99.075775
,MEXICO,MotoTul,19.3711717,-99.144
,MEXICO,MotoTul,19.7154533,-99.1734717
,MEXICO,MotoTul,19.4640717,-98.8841783
,MEXICO,MotoTul,19.5480217,-98.8819367
,MEXICO,MotoTul,19.6411462,-99.0583397
,MEXICO,MotoTul,19.6794217,-99.036695
,MEXICO,MotoTul,19.37259,-98.9719433
,MEXICO,MotoTul,19.6129467,-99.0240885
,MEXICO,MotoTul,19.3553826,-99.032921
,MEXICO,MotoTul,19.4837849,-99.0440889
,MEXICO,MotoTul,19.357848,-99.1150405
,MEXICO,MotoTul,19.6562883,-98.9963383
,MEXICO,MotoTul,19.5005667,-99.1260917
,MEXICO,MotoTul,19.4886217,-99.0987267
,MEXICO,MotoTul,19.5318017,-99.0826733
,MEXICO,MotoTul,19.613785,-99.0298467
,MEXICO,MotoTul,19.6033915,-99.279442
,MEXICO,MotoTul,19.5171833,-99.0647883
,MEXICO,MotoTul,19.33514,-98.9532217
,MEXICO,MotoTul,19.5949554,-99.2757418
,MEXICO,MotoTul,19.604135,-99.048955
,MEXICO,MotoTul,19.5024351,-99.1107898
,MEXICO,MotoTul,19.376058,-99.1272906
,MEXICO,MotoTul,19.4408316,-98.9399333
,MEXICO,MotoTul,19.6404567,-99.3470033
,MEXICO,MotoTul,20.5836808,-103.3321334
,MEXICO,MotoTul,19.5651977,-98.9092352
,MEXICO,MotoTul,19.5425733,-99.0749217
,MEXICO,MotoTul,19.3992017,-99.067365
,MEXICO,MotoTul,19.4695533,-99.1000855
,MEXICO,MotoTul,19.6227637,-99.3456453
,MEXICO,MotoTul,19.5288817,-99.057185
,MEXICO,MotoTul,19.4404821,-99.0795352
,MEXICO,MotoTul,20.643135,-103.4295167
,MEXICO,MotoTul,19.5218317,-99.17602
,MEXICO,MotoTul,19.5982567,-99.0427567
,MEXICO,MotoTul,20.5041939,-103.3639982
,MEXICO,MotoTul,20.74202,-103.3538283
,MEXICO,MotoTul,19.41334,-99.1456967
,MEXICO,MotoTul,19.5718761,-99.2442381
,MEXICO,MotoTul,19.6804967,-98.979665
,MEXICO,MotoTul,20.6425401,-103.3734956
,MEXICO,MotoTul,19.461341,-99.1917367
,MEXICO,MotoTul,19.2753033,-99.0016535
,MEXICO,MotoTul,19.3653467,-98.9764317
,MEXICO,MotoTul,20.7510373,-103.4325443
,MEXICO,MotoTul,19.7047279,-99.1272065
,MEXICO,MotoTul,19.5141483,-99.0902417
,MEXICO,MotoTul,19.355278,-99.0718951
,MEXICO,MotoTul,19.5208735,-99.2304409
,MEXICO,MotoTul,19.3436721,-99.0097665
,MEXICO,MotoTul,19.477465,-99.2165917
,MEXICO,MotoTul,19.58611,-99.0526783
,MEXICO,MotoTul,19.3877372,-99.0292342
,MEXICO,MotoTul,19.5188256,-99.0893303
,MEXICO,MotoTul,19.6303583,-98.932135
,MEXICO,MotoTul,19.3574683,-99.1174767
,MEXICO,MotoTul,19.5127133,-98.9038133
,MEXICO,MotoTul,19.4331449,-99.2484318
,MEXICO,MotoTul,19.4630155,-99.1132768
,MEXICO,MotoTul,19.3849104,-98.9737596
,MEXICO,MotoTul,19.4918331,-99.183888
,MEXICO,MotoTul,19.5430817,-99.0675067
,MEXICO,MotoTul,19.4289687,-99.2507166
,MEXICO,MotoTul,19.481811,-99.1866128
,MEXICO,MotoTul,19.58921,-98.98658
,MEXICO,MotoTul,19.369175,-98.9841583
,MEXICO,MotoTul,19.5487792,-99.024163
,MEXICO,MotoTul,19.2658567,-98.9574408
,MEXICO,MotoTul,19.3601011,-99.144295
,MEXICO,MotoTul,19.5554883,-99.0242583
,MEXICO,MotoTul,19.5350727,-99.2330653
,MEXICO,MotoTul,19.7133,-98.9705427
,MEXICO,MotoTul,19.490545,-99.0754383
,MEXICO,MotoTul,19.5656558,-99.1994197
,MEXICO,MotoTul,19.326235,-99.1197133
,MEXICO,MotoTul,19.591315,-99.0240817
,MEXICO,MotoTul,19.6940242,-98.983372
,MEXICO,MotoTul,19.4259246,-99.0483553
,MEXICO,MotoTul,19.5102491,-99.0239128
,MEXICO,MotoTul,19.293575,-99.04649
,MEXICO,MotoTul,19.4580698,-99.2368919
,MEXICO,MotoTul,19.6455667,-99.3027967
,MEXICO,MotoTul,19.5424683,-99.231695
,MEXICO,MotoTul,19.6579083,-99.123605
,MEXICO,MotoTul,19.5605133,-98.8968614
,MEXICO,MotoTul,19.4530498,-99.1044845
,MEXICO,MotoTul,19.4447967,-99.1066817
,MEXICO,MotoTul,19.5344883,-99.07818
,MEXICO,MotoTul,20.49378,-103.397505
,MEXICO,MotoTul,19.60963,-99.0417967
,MEXICO,MotoTul,20.8415011,-103.4475597
,MEXICO,MotoTul,19.7651067,-98.96688
,MEXICO,MotoTul,19.5298417,-99.0972133
,MEXICO,MotoTul,19.5211543,-99.0913228
,MEXICO,MotoTul,19.53955,-99.0938567
,MEXICO,MotoTul,19.4891671,-99.0711424
,MEXICO,MotoTul,19.6591467,-99.1102082
,MEXICO,MotoTul,19.3977567,-99.0028967
,MEXICO,MotoTul,19.7065033,-99.1754533
,MEXICO,MotoTul,19.6601544,-99.0380918
,MEXICO,MotoTul,19.4686413,-99.1265223
,MEXICO,MotoTul,19.3903996,-99.0341844
,MEXICO,MotoTul,19.5093182,-99.1929637
,MEXICO,MotoTul,19.3652283,-99.1149967
,MEXICO,MotoTul,19.4715689,-99.2086267
,MEXICO,MotoTul,19.6613132,-99.0703434
,MEXICO,MotoTul,20.660355,-103.2997767
,MEXICO,MotoTul,19.3177123,-99.0702161
,MEXICO,MotoTul,19.519,-99.107245
,MEXICO,MotoTul,19.4098155,-99.0329077
,MEXICO,MotoTul,19.4893417,-99.1388867
,MEXICO,MotoTul,19.611516,-99.1811001
,MEXICO,MotoTul,20.5947647,-103.340084
,MEXICO,MotoTul,19.6187578,-99.094995
,MEXICO,MotoTul,19.6472567,-99.0053167
,MEXICO,MotoTul,19.6517883,-98.9926383
,MEXICO,MotoTul,19.519653,-99.0286249
,MEXICO,MotoTul,19.3392083,-99.0476017
,MEXICO,MotoTul,20.75979,-103.345255
,MEXICO,MotoTul,19.383565,-99.0213217
,MEXICO,MotoTul,20.7674498,-103.448401
,MEXICO,MotoTul,19.60174,-99.0129783
,MEXICO,MotoTul,19.288185,-99.0029217
,MEXICO,MotoTul,19.4277817,-98.9177767
,MEXICO,MotoTul,19.626015,-99.2136333
,MEXICO,MotoTul,19.5412532,-99.0668768
,MEXICO,MotoTul,19.643895,-99.1847033
,MEXICO,MotoTul,19.4357417,-98.9315367
,MEXICO,MotoTul,19.557285,-99.1738933
,MEXICO,MotoTul,19.48073,-99.067945
,MEXICO,MotoTul,19.4814283,-99.0836617
,MEXICO,MotoTul,19.6320609,-99.0188692
