,source_country,macrozone,microzone,r8_h3
20797,COLOMBIA,POBLACIONES - BUCARAMANGA,BOLIVAR SUR,88660e5205fffff
20798,COLOMBIA,POBLACIONES - BUCARAMANGA,BOLIVAR SUR,88660ecf69fffff
20799,COLOMBIA,POBLACIONES - BUCARAMANGA,BOLIVAR SUR,88660ed8d5fffff
20800,COLOMBIA,POBLACIONES - BUCARAMANGA,BOLIVAR SUR,88660168a3fffff
20801,COLOMBIA,POBLACIONES - BUCARAMANGA,BOLIVAR SUR,8866016c47fffff
20802,COLOMBIA,POBLACIONES - BUCARAMANGA,BOLIVAR SUR,88660ed151fffff
20803,COLOMBIA,POBLACIONES - BUCARAMANGA,BOLIVAR SUR,8866016d65fffff
20804,COLOMBIA,POBLACIONES - BUCARAMANGA,BOLIVAR SUR,88660ec953fffff
20805,COLOMBIA,POBLACIONES - BUCARAMANGA,BOLIVAR SUR,88660ed0d9fffff
20806,COLOMBIA,POBLACIONES - BUCARAMANGA,BOLIVAR SUR,88660ec9b3fffff
20807,COLOMBIA,POBLACIONES - BUCARAMANGA,BOLIVAR SUR,88660ec149fffff
20808,COLOMBIA,POBLACIONES - BUCARAMANGA,BOLIVAR SUR,88660ec141fffff
20809,COLOMBIA,POBLACIONES - BUCARAMANGA,BOLIVAR SUR,886603a693fffff
20810,COLOMBIA,POBLACIONES - BUCARAMANGA,BOLIVAR SUR,88660ec707fffff
20811,COLOMBIA,POBLACIONES - BUCARAMANGA,BOLIVAR SUR,88660ec915fffff
20812,COLOMBIA,POBLACIONES - BUCARAMANGA,BOLIVAR SUR,88660ec199fffff
20813,COLOMBIA,POBLACIONES - BUCARAMANGA,BOLIVAR SUR,88660eda37fffff
20814,COLOMBIA,POBLACIONES - BUCARAMANGA,BOLIVAR SUR,88660edb63fffff
20815,COLOMBIA,POBLACIONES - BUCARAMANGA,BOLIVAR SUR,88660e516bfffff
20816,COLOMBIA,POBLACIONES - BUCARAMANGA,BOLIVAR SUR,88660ec88dfffff
20817,COLOMBIA,POBLACIONES - BUCARAMANGA,BOLIVAR SUR,88660ec303fffff
20818,COLOMBIA,POBLACIONES - BUCARAMANGA,BOLIVAR SUR,88660ecb5dfffff
20819,COLOMBIA,POBLACIONES - BUCARAMANGA,BOLIVAR SUR,88660eda5dfffff
20820,COLOMBIA,POBLACIONES - BUCARAMANGA,BOLIVAR SUR,88660ec85dfffff
20821,COLOMBIA,POBLACIONES - BUCARAMANGA,BOLIVAR SUR,88660ed167fffff
20822,COLOMBIA,POBLACIONES - BUCARAMANGA,BOLIVAR SUR,88660ed88bfffff
20823,COLOMBIA,POBLACIONES - BUCARAMANGA,BOLIVAR SUR,88660e5355fffff
20824,COLOMBIA,POBLACIONES - BUCARAMANGA,BOLIVAR SUR,8866016c15fffff
20825,COLOMBIA,POBLACIONES - BUCARAMANGA,BOLIVAR SUR,88660ed0adfffff
20826,COLOMBIA,POBLACIONES - BUCARAMANGA,BOLIVAR SUR,88660ed20bfffff
20827,COLOMBIA,POBLACIONES - BUCARAMANGA,BOLIVAR SUR,88660ed283fffff
20828,COLOMBIA,POBLACIONES - BUCARAMANGA,BOLIVAR SUR,88660ed0c5fffff
20829,COLOMBIA,POBLACIONES - BUCARAMANGA,BOLIVAR SUR,886603a6bdfffff
20830,COLOMBIA,POBLACIONES - BUCARAMANGA,BOLIVAR SUR,88660ed83dfffff
20831,COLOMBIA,POBLACIONES - BUCARAMANGA,BOLIVAR SUR,88660ec16bfffff
20832,COLOMBIA,POBLACIONES - BUCARAMANGA,BOLIVAR SUR,88660ed807fffff
20833,COLOMBIA,POBLACIONES - BUCARAMANGA,BOLIVAR SUR,88660ed293fffff
20834,COLOMBIA,POBLACIONES - BUCARAMANGA,BOLIVAR SUR,88660e5a01fffff
20835,COLOMBIA,POBLACIONES - BUCARAMANGA,BOLIVAR SUR,88660ed005fffff
20836,COLOMBIA,POBLACIONES - BUCARAMANGA,BOLIVAR SUR,88660ec8adfffff
20837,COLOMBIA,POBLACIONES - BUCARAMANGA,BOLIVAR SUR,88660ed2a9fffff
20838,COLOMBIA,POBLACIONES - BUCARAMANGA,BOLIVAR SUR,88660e5adbfffff
20839,COLOMBIA,POBLACIONES - BUCARAMANGA,BOLIVAR SUR,886603a48bfffff
20840,COLOMBIA,POBLACIONES - BUCARAMANGA,BOLIVAR SUR,886603a499fffff
20841,COLOMBIA,POBLACIONES - BUCARAMANGA,BOLIVAR SUR,88660ed755fffff
20842,COLOMBIA,POBLACIONES - BUCARAMANGA,BOLIVAR SUR,88660ecb19fffff
20843,COLOMBIA,POBLACIONES - BUCARAMANGA,BOLIVAR SUR,88660324c5fffff
20844,COLOMBIA,POBLACIONES - BUCARAMANGA,BOLIVAR SUR,88660e536dfffff
20845,COLOMBIA,POBLACIONES - BUCARAMANGA,BOLIVAR SUR,88660ec0ebfffff
20846,COLOMBIA,POBLACIONES - BUCARAMANGA,BOLIVAR SUR,88660ec35bfffff
20847,COLOMBIA,POBLACIONES - BUCARAMANGA,BOLIVAR SUR,88660ed1a7fffff
20848,COLOMBIA,POBLACIONES - BUCARAMANGA,BOLIVAR SUR,88660e5107fffff
20849,COLOMBIA,POBLACIONES - BUCARAMANGA,BOLIVAR SUR,88660ed08dfffff
20850,COLOMBIA,POBLACIONES - BUCARAMANGA,BOLIVAR SUR,88660ed181fffff
20851,COLOMBIA,POBLACIONES - BUCARAMANGA,BOLIVAR SUR,88660ed997fffff
20852,COLOMBIA,POBLACIONES - BUCARAMANGA,BOLIVAR SUR,88660e5121fffff
20853,COLOMBIA,POBLACIONES - BUCARAMANGA,BOLIVAR SUR,88660edad9fffff
20854,COLOMBIA,POBLACIONES - BUCARAMANGA,BOLIVAR SUR,88660e51e9fffff
20855,COLOMBIA,POBLACIONES - BUCARAMANGA,BOLIVAR SUR,88660edb17fffff
20856,COLOMBIA,POBLACIONES - BUCARAMANGA,BOLIVAR SUR,88660ed8cdfffff
20857,COLOMBIA,POBLACIONES - BUCARAMANGA,BOLIVAR SUR,8866016d17fffff
20858,COLOMBIA,POBLACIONES - BUCARAMANGA,BOLIVAR SUR,88660ec191fffff
20859,COLOMBIA,POBLACIONES - BUCARAMANGA,BOLIVAR SUR,88660e5339fffff
20860,COLOMBIA,POBLACIONES - BUCARAMANGA,BOLIVAR SUR,88660ec023fffff
20861,COLOMBIA,POBLACIONES - BUCARAMANGA,BOLIVAR SUR,88660e5317fffff
20862,COLOMBIA,POBLACIONES - BUCARAMANGA,BOLIVAR SUR,8866016d45fffff
20863,COLOMBIA,POBLACIONES - BUCARAMANGA,BOLIVAR SUR,88660326d1fffff
20864,COLOMBIA,POBLACIONES - BUCARAMANGA,BOLIVAR SUR,88660ed1edfffff
20865,COLOMBIA,POBLACIONES - BUCARAMANGA,BOLIVAR SUR,88660ed817fffff
20866,COLOMBIA,POBLACIONES - BUCARAMANGA,BOLIVAR SUR,88660ed0abfffff
20867,COLOMBIA,POBLACIONES - BUCARAMANGA,BOLIVAR SUR,8866016dabfffff
20868,COLOMBIA,POBLACIONES - BUCARAMANGA,BOLIVAR SUR,88660168a9fffff
20869,COLOMBIA,POBLACIONES - BUCARAMANGA,BOLIVAR SUR,88660edaddfffff
20870,COLOMBIA,POBLACIONES - BUCARAMANGA,BOLIVAR SUR,8866016c29fffff
20871,COLOMBIA,POBLACIONES - BUCARAMANGA,BOLIVAR SUR,88660ed1dbfffff
20872,COLOMBIA,POBLACIONES - BUCARAMANGA,BOLIVAR SUR,88660ed001fffff
20873,COLOMBIA,POBLACIONES - BUCARAMANGA,BOLIVAR SUR,886603a6c5fffff
20874,COLOMBIA,POBLACIONES - BUCARAMANGA,BOLIVAR SUR,88660ed8adfffff
20875,COLOMBIA,POBLACIONES - BUCARAMANGA,BOLIVAR SUR,88660ec99dfffff
20876,COLOMBIA,POBLACIONES - BUCARAMANGA,BOLIVAR SUR,8866016d13fffff
20877,COLOMBIA,POBLACIONES - BUCARAMANGA,BOLIVAR SUR,88660ed103fffff
20878,COLOMBIA,POBLACIONES - BUCARAMANGA,BOLIVAR SUR,88660e5acbfffff
20879,COLOMBIA,POBLACIONES - BUCARAMANGA,BOLIVAR SUR,88660ec1e3fffff
20880,COLOMBIA,POBLACIONES - BUCARAMANGA,BOLIVAR SUR,88660ed9e1fffff
20881,COLOMBIA,POBLACIONES - BUCARAMANGA,BOLIVAR SUR,88660ece2bfffff
20882,COLOMBIA,POBLACIONES - BUCARAMANGA,BOLIVAR SUR,8866016de9fffff
20883,COLOMBIA,POBLACIONES - BUCARAMANGA,BOLIVAR SUR,88660e5a59fffff
20884,COLOMBIA,POBLACIONES - BUCARAMANGA,BOLIVAR SUR,88660ec247fffff
20885,COLOMBIA,POBLACIONES - BUCARAMANGA,BOLIVAR SUR,88660ed2e3fffff
20886,COLOMBIA,POBLACIONES - BUCARAMANGA,BOLIVAR SUR,88660ed03dfffff
20887,COLOMBIA,POBLACIONES - BUCARAMANGA,BOLIVAR SUR,886603a6bbfffff
20888,COLOMBIA,POBLACIONES - BUCARAMANGA,BOLIVAR SUR,886603a4cbfffff
20889,COLOMBIA,POBLACIONES - BUCARAMANGA,BOLIVAR SUR,88660ec005fffff
20890,COLOMBIA,POBLACIONES - BUCARAMANGA,BOLIVAR SUR,88660eca01fffff
20891,COLOMBIA,POBLACIONES - BUCARAMANGA,BOLIVAR SUR,88660ec08dfffff
20892,COLOMBIA,POBLACIONES - BUCARAMANGA,BOLIVAR SUR,88660ed357fffff
20893,COLOMBIA,POBLACIONES - BUCARAMANGA,BOLIVAR SUR,88660e531dfffff
20894,COLOMBIA,POBLACIONES - BUCARAMANGA,BOLIVAR SUR,88660ed8e7fffff
20895,COLOMBIA,POBLACIONES - BUCARAMANGA,BOLIVAR SUR,88660ecc2dfffff
20896,COLOMBIA,POBLACIONES - BUCARAMANGA,BOLIVAR SUR,88660ed983fffff
20897,COLOMBIA,POBLACIONES - BUCARAMANGA,BOLIVAR SUR,88660ec183fffff
20898,COLOMBIA,POBLACIONES - BUCARAMANGA,BOLIVAR SUR,88660ed801fffff
20899,COLOMBIA,POBLACIONES - BUCARAMANGA,BOLIVAR SUR,88660ece4bfffff
20900,COLOMBIA,POBLACIONES - BUCARAMANGA,BOLIVAR SUR,88660e5a55fffff
20901,COLOMBIA,POBLACIONES - BUCARAMANGA,BOLIVAR SUR,88660ec32bfffff
20902,COLOMBIA,POBLACIONES - BUCARAMANGA,BOLIVAR SUR,88660ecc01fffff
20903,COLOMBIA,POBLACIONES - BUCARAMANGA,BOLIVAR SUR,88660ed307fffff
20904,COLOMBIA,POBLACIONES - BUCARAMANGA,BOLIVAR SUR,88660ecc45fffff
20905,COLOMBIA,POBLACIONES - BUCARAMANGA,BOLIVAR SUR,88660e506dfffff
20906,COLOMBIA,POBLACIONES - BUCARAMANGA,BOLIVAR SUR,88660e514dfffff
20907,COLOMBIA,POBLACIONES - BUCARAMANGA,BOLIVAR SUR,88660ed20dfffff
20908,COLOMBIA,POBLACIONES - BUCARAMANGA,BOLIVAR SUR,88660e5169fffff
20909,COLOMBIA,POBLACIONES - BUCARAMANGA,BOLIVAR SUR,88660ec02bfffff
20910,COLOMBIA,POBLACIONES - BUCARAMANGA,BOLIVAR SUR,88660ed137fffff
20911,COLOMBIA,POBLACIONES - BUCARAMANGA,BOLIVAR SUR,88660e5351fffff
20912,COLOMBIA,POBLACIONES - BUCARAMANGA,BOLIVAR SUR,88660324c1fffff
20913,COLOMBIA,POBLACIONES - BUCARAMANGA,BOLIVAR SUR,88660e5137fffff
20914,COLOMBIA,POBLACIONES - BUCARAMANGA,BOLIVAR SUR,88660e5143fffff
20915,COLOMBIA,POBLACIONES - BUCARAMANGA,BOLIVAR SUR,88660e5341fffff
20916,COLOMBIA,POBLACIONES - BUCARAMANGA,BOLIVAR SUR,88660ed857fffff
20917,COLOMBIA,POBLACIONES - BUCARAMANGA,BOLIVAR SUR,88660eca1dfffff
20918,COLOMBIA,POBLACIONES - BUCARAMANGA,BOLIVAR SUR,88660e5337fffff
20919,COLOMBIA,POBLACIONES - BUCARAMANGA,BOLIVAR SUR,88660ec15bfffff
20920,COLOMBIA,POBLACIONES - BUCARAMANGA,BOLIVAR SUR,88660ec721fffff
20921,COLOMBIA,POBLACIONES - BUCARAMANGA,BOLIVAR SUR,88660ecc47fffff
20922,COLOMBIA,POBLACIONES - BUCARAMANGA,BOLIVAR SUR,88660ed2d5fffff
20923,COLOMBIA,POBLACIONES - BUCARAMANGA,BOLIVAR SUR,88660e5141fffff
20924,COLOMBIA,POBLACIONES - BUCARAMANGA,BOLIVAR SUR,88660ed70bfffff
20925,COLOMBIA,POBLACIONES - BUCARAMANGA,BOLIVAR SUR,88660ecac9fffff
20926,COLOMBIA,POBLACIONES - BUCARAMANGA,BOLIVAR SUR,88660eda91fffff
20927,COLOMBIA,POBLACIONES - BUCARAMANGA,BOLIVAR SUR,88660eda95fffff
20928,COLOMBIA,POBLACIONES - BUCARAMANGA,BOLIVAR SUR,88660e535bfffff
20929,COLOMBIA,POBLACIONES - BUCARAMANGA,BOLIVAR SUR,88660ed225fffff
20930,COLOMBIA,POBLACIONES - BUCARAMANGA,BOLIVAR SUR,8866016ee9fffff
20931,COLOMBIA,POBLACIONES - BUCARAMANGA,BOLIVAR SUR,88660ec11bfffff
20932,COLOMBIA,POBLACIONES - BUCARAMANGA,BOLIVAR SUR,88660ec0a3fffff
20933,COLOMBIA,POBLACIONES - BUCARAMANGA,BOLIVAR SUR,88660ecd0dfffff
20934,COLOMBIA,POBLACIONES - BUCARAMANGA,BOLIVAR SUR,88660eda45fffff
20935,COLOMBIA,POBLACIONES - BUCARAMANGA,BOLIVAR SUR,88660ed1bdfffff
20936,COLOMBIA,POBLACIONES - BUCARAMANGA,BOLIVAR SUR,88660ed8e9fffff
20937,COLOMBIA,POBLACIONES - BUCARAMANGA,BOLIVAR SUR,88660ed15dfffff
20938,COLOMBIA,POBLACIONES - BUCARAMANGA,BOLIVAR SUR,88660ec1d3fffff
20939,COLOMBIA,POBLACIONES - BUCARAMANGA,BOLIVAR SUR,88660ecc27fffff
20940,COLOMBIA,POBLACIONES - BUCARAMANGA,BOLIVAR SUR,88660ecd01fffff
20941,COLOMBIA,POBLACIONES - BUCARAMANGA,BOLIVAR SUR,88660ed041fffff
20942,COLOMBIA,POBLACIONES - BUCARAMANGA,BOLIVAR SUR,88660ec133fffff
20943,COLOMBIA,POBLACIONES - BUCARAMANGA,BOLIVAR SUR,88660ed757fffff
20944,COLOMBIA,POBLACIONES - BUCARAMANGA,BOLIVAR SUR,88660ed80dfffff
20945,COLOMBIA,POBLACIONES - BUCARAMANGA,BOLIVAR SUR,88660e5223fffff
20946,COLOMBIA,POBLACIONES - BUCARAMANGA,BOLIVAR SUR,88660324ddfffff
20947,COLOMBIA,POBLACIONES - BUCARAMANGA,BOLIVAR SUR,8866016da9fffff
20948,COLOMBIA,POBLACIONES - BUCARAMANGA,BOLIVAR SUR,88660ed169fffff
20949,COLOMBIA,POBLACIONES - BUCARAMANGA,BOLIVAR SUR,8866016985fffff
20950,COLOMBIA,POBLACIONES - BUCARAMANGA,BOLIVAR SUR,88660ecc61fffff
20951,COLOMBIA,POBLACIONES - BUCARAMANGA,BOLIVAR SUR,88660ec233fffff
20952,COLOMBIA,POBLACIONES - BUCARAMANGA,BOLIVAR SUR,8866016d63fffff
20953,COLOMBIA,POBLACIONES - BUCARAMANGA,BOLIVAR SUR,88660ecf41fffff
20954,COLOMBIA,POBLACIONES - BUCARAMANGA,BOLIVAR SUR,88660edac5fffff
20955,COLOMBIA,POBLACIONES - BUCARAMANGA,BOLIVAR SUR,8866016da5fffff
20956,COLOMBIA,POBLACIONES - BUCARAMANGA,BOLIVAR SUR,88660ecf59fffff
20957,COLOMBIA,POBLACIONES - BUCARAMANGA,BOLIVAR SUR,88660ed9e9fffff
20958,COLOMBIA,POBLACIONES - BUCARAMANGA,BOLIVAR SUR,88660e530dfffff
20959,COLOMBIA,POBLACIONES - BUCARAMANGA,BOLIVAR SUR,88660eca51fffff
20960,COLOMBIA,POBLACIONES - BUCARAMANGA,BOLIVAR SUR,88660ed367fffff
20961,COLOMBIA,POBLACIONES - BUCARAMANGA,BOLIVAR SUR,88660ed1e7fffff
20962,COLOMBIA,POBLACIONES - BUCARAMANGA,BOLIVAR SUR,88660ec1cbfffff
20963,COLOMBIA,POBLACIONES - BUCARAMANGA,BOLIVAR SUR,88660e518dfffff
20964,COLOMBIA,POBLACIONES - BUCARAMANGA,BOLIVAR SUR,88660edab5fffff
20965,COLOMBIA,POBLACIONES - BUCARAMANGA,BOLIVAR SUR,88660ed843fffff
20966,COLOMBIA,POBLACIONES - BUCARAMANGA,BOLIVAR SUR,88660ed73dfffff
20967,COLOMBIA,POBLACIONES - BUCARAMANGA,BOLIVAR SUR,88660ed045fffff
20968,COLOMBIA,POBLACIONES - BUCARAMANGA,BOLIVAR SUR,88660e5323fffff
20969,COLOMBIA,POBLACIONES - BUCARAMANGA,BOLIVAR SUR,88660ec8bbfffff
20970,COLOMBIA,POBLACIONES - BUCARAMANGA,BOLIVAR SUR,88660e5ad5fffff
20971,COLOMBIA,POBLACIONES - BUCARAMANGA,BOLIVAR SUR,88660e5315fffff
20972,COLOMBIA,POBLACIONES - BUCARAMANGA,BOLIVAR SUR,88660ecf63fffff
20973,COLOMBIA,POBLACIONES - BUCARAMANGA,BOLIVAR SUR,88660ecf17fffff
20974,COLOMBIA,POBLACIONES - BUCARAMANGA,BOLIVAR SUR,88660ed957fffff
20975,COLOMBIA,POBLACIONES - BUCARAMANGA,BOLIVAR SUR,88660ed109fffff
20976,COLOMBIA,POBLACIONES - BUCARAMANGA,BOLIVAR SUR,88660eda27fffff
20977,COLOMBIA,POBLACIONES - BUCARAMANGA,BOLIVAR SUR,8866016dedfffff
20978,COLOMBIA,POBLACIONES - BUCARAMANGA,BOLIVAR SUR,88660ecc05fffff
20979,COLOMBIA,POBLACIONES - BUCARAMANGA,BOLIVAR SUR,8866016de1fffff
20980,COLOMBIA,POBLACIONES - BUCARAMANGA,BOLIVAR SUR,88660e5a9dfffff
20981,COLOMBIA,POBLACIONES - BUCARAMANGA,BOLIVAR SUR,88660324e1fffff
20982,COLOMBIA,POBLACIONES - BUCARAMANGA,BOLIVAR SUR,88660ec127fffff
20983,COLOMBIA,POBLACIONES - BUCARAMANGA,BOLIVAR SUR,88660ed54dfffff
20984,COLOMBIA,POBLACIONES - BUCARAMANGA,BOLIVAR SUR,8866016921fffff
20985,COLOMBIA,POBLACIONES - BUCARAMANGA,BOLIVAR SUR,88660ec18bfffff
20986,COLOMBIA,POBLACIONES - BUCARAMANGA,BOLIVAR SUR,88660ec1c9fffff
20987,COLOMBIA,POBLACIONES - BUCARAMANGA,BOLIVAR SUR,88660ecb57fffff
20988,COLOMBIA,POBLACIONES - BUCARAMANGA,BOLIVAR SUR,88660eda59fffff
20989,COLOMBIA,POBLACIONES - BUCARAMANGA,BOLIVAR SUR,88660ed2e7fffff
20990,COLOMBIA,POBLACIONES - BUCARAMANGA,BOLIVAR SUR,88660324d5fffff
20991,COLOMBIA,POBLACIONES - BUCARAMANGA,BOLIVAR SUR,88660ec069fffff
20992,COLOMBIA,POBLACIONES - BUCARAMANGA,BOLIVAR SUR,886603a493fffff
20993,COLOMBIA,POBLACIONES - BUCARAMANGA,BOLIVAR SUR,88660ec135fffff
20994,COLOMBIA,POBLACIONES - BUCARAMANGA,BOLIVAR SUR,88660ec349fffff
20995,COLOMBIA,POBLACIONES - BUCARAMANGA,BOLIVAR SUR,88660ed8a7fffff
20996,COLOMBIA,POBLACIONES - BUCARAMANGA,BOLIVAR SUR,886603a68dfffff
20997,COLOMBIA,POBLACIONES - BUCARAMANGA,BOLIVAR SUR,88660ec9b9fffff
20998,COLOMBIA,POBLACIONES - BUCARAMANGA,BOLIVAR SUR,88660ec0a9fffff
20999,COLOMBIA,POBLACIONES - BUCARAMANGA,BOLIVAR SUR,88660ec71dfffff
21000,COLOMBIA,POBLACIONES - BUCARAMANGA,BOLIVAR SUR,88660eca19fffff
21001,COLOMBIA,POBLACIONES - BUCARAMANGA,BOLIVAR SUR,88660ec845fffff
21002,COLOMBIA,POBLACIONES - BUCARAMANGA,BOLIVAR SUR,88660ec91bfffff
21003,COLOMBIA,POBLACIONES - BUCARAMANGA,BOLIVAR SUR,88660ed86bfffff
21004,COLOMBIA,POBLACIONES - BUCARAMANGA,BOLIVAR SUR,88660e5145fffff
21005,COLOMBIA,POBLACIONES - BUCARAMANGA,BOLIVAR SUR,88660ec02dfffff
21006,COLOMBIA,POBLACIONES - BUCARAMANGA,BOLIVAR SUR,886603a4d9fffff
21007,COLOMBIA,POBLACIONES - BUCARAMANGA,BOLIVAR SUR,88660ed0e5fffff
21008,COLOMBIA,POBLACIONES - BUCARAMANGA,BOLIVAR SUR,88660ed359fffff
21009,COLOMBIA,POBLACIONES - BUCARAMANGA,BOLIVAR SUR,88660ed25bfffff
21010,COLOMBIA,POBLACIONES - BUCARAMANGA,BOLIVAR SUR,886603a4e1fffff
21011,COLOMBIA,POBLACIONES - BUCARAMANGA,BOLIVAR SUR,88660ec985fffff
21012,COLOMBIA,POBLACIONES - BUCARAMANGA,BOLIVAR SUR,88660ed761fffff
21013,COLOMBIA,POBLACIONES - BUCARAMANGA,BOLIVAR SUR,88660e51e1fffff
21014,COLOMBIA,POBLACIONES - BUCARAMANGA,BOLIVAR SUR,88660e50e5fffff
21015,COLOMBIA,POBLACIONES - BUCARAMANGA,BOLIVAR SUR,88660ed985fffff
21016,COLOMBIA,POBLACIONES - BUCARAMANGA,BOLIVAR SUR,88660ed285fffff
21017,COLOMBIA,POBLACIONES - BUCARAMANGA,BOLIVAR SUR,88660eca6dfffff
21018,COLOMBIA,POBLACIONES - BUCARAMANGA,BOLIVAR SUR,8866032483fffff
21019,COLOMBIA,POBLACIONES - BUCARAMANGA,BOLIVAR SUR,88660ec859fffff
21020,COLOMBIA,POBLACIONES - BUCARAMANGA,BOLIVAR SUR,88660ed19bfffff
21021,COLOMBIA,POBLACIONES - BUCARAMANGA,BOLIVAR SUR,88660ed953fffff
21022,COLOMBIA,POBLACIONES - BUCARAMANGA,BOLIVAR SUR,88660ed23bfffff
21023,COLOMBIA,POBLACIONES - BUCARAMANGA,BOLIVAR SUR,88660ed709fffff
21024,COLOMBIA,POBLACIONES - BUCARAMANGA,BOLIVAR SUR,8866032691fffff
21025,COLOMBIA,POBLACIONES - BUCARAMANGA,BOLIVAR SUR,88660eca91fffff
21026,COLOMBIA,POBLACIONES - BUCARAMANGA,BOLIVAR SUR,8866016983fffff
21027,COLOMBIA,POBLACIONES - BUCARAMANGA,BOLIVAR SUR,88660eda8dfffff
21028,COLOMBIA,POBLACIONES - BUCARAMANGA,BOLIVAR SUR,88660ece03fffff
21029,COLOMBIA,POBLACIONES - BUCARAMANGA,BOLIVAR SUR,88660ecaadfffff
21030,COLOMBIA,POBLACIONES - BUCARAMANGA,BOLIVAR SUR,8866016dc7fffff
21031,COLOMBIA,POBLACIONES - BUCARAMANGA,BOLIVAR SUR,886601698dfffff
21032,COLOMBIA,POBLACIONES - BUCARAMANGA,BOLIVAR SUR,88660ece07fffff
21033,COLOMBIA,POBLACIONES - BUCARAMANGA,BOLIVAR SUR,88660ed9e7fffff
21034,COLOMBIA,POBLACIONES - BUCARAMANGA,BOLIVAR SUR,88660ecb4dfffff
21035,COLOMBIA,POBLACIONES - BUCARAMANGA,BOLIVAR SUR,88660ec009fffff
21036,COLOMBIA,POBLACIONES - BUCARAMANGA,BOLIVAR SUR,88660ece31fffff
21037,COLOMBIA,POBLACIONES - BUCARAMANGA,BOLIVAR SUR,88660ecd49fffff
21038,COLOMBIA,POBLACIONES - BUCARAMANGA,BOLIVAR SUR,88660ec011fffff
21039,COLOMBIA,POBLACIONES - BUCARAMANGA,BOLIVAR SUR,88660ecb33fffff
21040,COLOMBIA,POBLACIONES - BUCARAMANGA,BOLIVAR SUR,88660ed0d7fffff
21041,COLOMBIA,POBLACIONES - BUCARAMANGA,BOLIVAR SUR,88660eca5dfffff
21042,COLOMBIA,POBLACIONES - BUCARAMANGA,BOLIVAR SUR,88660ed8e1fffff
21043,COLOMBIA,POBLACIONES - BUCARAMANGA,BOLIVAR SUR,88660ec053fffff
21044,COLOMBIA,POBLACIONES - BUCARAMANGA,BOLIVAR SUR,88660ec817fffff
21045,COLOMBIA,POBLACIONES - BUCARAMANGA,BOLIVAR SUR,88660edb59fffff
21046,COLOMBIA,POBLACIONES - BUCARAMANGA,BOLIVAR SUR,88660ec367fffff
21047,COLOMBIA,POBLACIONES - BUCARAMANGA,BOLIVAR SUR,88660ed1b9fffff
21048,COLOMBIA,POBLACIONES - BUCARAMANGA,BOLIVAR SUR,88660ed195fffff
21049,COLOMBIA,POBLACIONES - BUCARAMANGA,BOLIVAR SUR,8866016d53fffff
21050,COLOMBIA,POBLACIONES - BUCARAMANGA,BOLIVAR SUR,8866016debfffff
21051,COLOMBIA,POBLACIONES - BUCARAMANGA,BOLIVAR SUR,88660eca1bfffff
21052,COLOMBIA,POBLACIONES - BUCARAMANGA,BOLIVAR SUR,88660ec1d7fffff
21053,COLOMBIA,POBLACIONES - BUCARAMANGA,BOLIVAR SUR,88660e5303fffff
21054,COLOMBIA,POBLACIONES - BUCARAMANGA,BOLIVAR SUR,88660ed0b9fffff
21055,COLOMBIA,POBLACIONES - BUCARAMANGA,BOLIVAR SUR,8866016d61fffff
21056,COLOMBIA,POBLACIONES - BUCARAMANGA,BOLIVAR SUR,88660ec355fffff
21057,COLOMBIA,POBLACIONES - BUCARAMANGA,BOLIVAR SUR,88660ed9b7fffff
21058,COLOMBIA,POBLACIONES - BUCARAMANGA,BOLIVAR SUR,8866016ee3fffff
21059,COLOMBIA,POBLACIONES - BUCARAMANGA,BOLIVAR SUR,88660e5245fffff
21060,COLOMBIA,POBLACIONES - BUCARAMANGA,BOLIVAR SUR,88660e5ac5fffff
21061,COLOMBIA,POBLACIONES - BUCARAMANGA,BOLIVAR SUR,88660eda53fffff
21062,COLOMBIA,POBLACIONES - BUCARAMANGA,BOLIVAR SUR,88660ed0b5fffff
21063,COLOMBIA,POBLACIONES - BUCARAMANGA,BOLIVAR SUR,88660ed239fffff
21064,COLOMBIA,POBLACIONES - BUCARAMANGA,BOLIVAR SUR,88660ed1a3fffff
21065,COLOMBIA,POBLACIONES - BUCARAMANGA,BOLIVAR SUR,88660ecb13fffff
21066,COLOMBIA,POBLACIONES - BUCARAMANGA,BOLIVAR SUR,88660ec067fffff
21067,COLOMBIA,POBLACIONES - BUCARAMANGA,BOLIVAR SUR,88660ec891fffff
21068,COLOMBIA,POBLACIONES - BUCARAMANGA,BOLIVAR SUR,88660ed361fffff
21069,COLOMBIA,POBLACIONES - BUCARAMANGA,BOLIVAR SUR,88660ec747fffff
21070,COLOMBIA,POBLACIONES - BUCARAMANGA,BOLIVAR SUR,88660ed1ddfffff
21071,COLOMBIA,POBLACIONES - BUCARAMANGA,BOLIVAR SUR,88660ed9bbfffff
21072,COLOMBIA,POBLACIONES - BUCARAMANGA,BOLIVAR SUR,88660324a5fffff
21073,COLOMBIA,POBLACIONES - BUCARAMANGA,BOLIVAR SUR,88660ed911fffff
21074,COLOMBIA,POBLACIONES - BUCARAMANGA,BOLIVAR SUR,88660e522bfffff
21075,COLOMBIA,POBLACIONES - BUCARAMANGA,BOLIVAR SUR,8866032495fffff
21076,COLOMBIA,POBLACIONES - BUCARAMANGA,BOLIVAR SUR,88660ec837fffff
21077,COLOMBIA,POBLACIONES - BUCARAMANGA,BOLIVAR SUR,88660e5153fffff
21078,COLOMBIA,POBLACIONES - BUCARAMANGA,BOLIVAR SUR,88660ecb35fffff
