,source_country,macrozone,microzone,r7_h3
919,COLOMBIA,Barrancabermeja,Barrancabermeja,87660ea89ffffff
920,COLOMBIA,Barrancabermeja,Barrancabermeja,87660e04affffff
921,COLOMBIA,Barrancabermeja,Barrancabermeja,87660e332ffffff
922,COLOMBIA,Barrancabermeja,Barrancabermeja,87660e04cffffff
923,COLOMBIA,Barrancabermeja,Barrancabermeja,87660e333ffffff
924,COLOMBIA,Barrancabermeja,Barrancabermeja,87660eaaaffffff
925,COLOMBIA,Barrancabermeja,Barrancabermeja,87660ea93ffffff
926,COLOMBIA,Barrancabermeja,Barrancabermeja,87660e326ffffff
927,COLOMBIA,Barrancabermeja,Barrancabermeja,87660ea9affffff
928,COLOMBIA,Barrancabermeja,Barrancabermeja,87660ea98ffffff
929,COLOMBIA,Barrancabermeja,Barrancabermeja,87660e315ffffff
930,COLOMBIA,Barrancabermeja,Barrancabermeja,87660ea9dffffff
931,COLOMBIA,Barrancabermeja,Barrancabermeja,87660ea8affffff
932,COLOMBIA,Barrancabermeja,Barrancabermeja,87660e324ffffff
933,COLOMBIA,Barrancabermeja,Barrancabermeja,87660e3a4ffffff
934,COLOMBIA,Barrancabermeja,Barrancabermeja,87660ead0ffffff
935,COLOMBIA,Barrancabermeja,Barrancabermeja,87660ea83ffffff
936,COLOMBIA,Barrancabermeja,Barrancabermeja,87660e049ffffff
937,COLOMBIA,Barrancabermeja,Barrancabermeja,87660e073ffffff
938,COLOMBIA,Barrancabermeja,Barrancabermeja,87660e3a0ffffff
939,COLOMBIA,Barrancabermeja,Barrancabermeja,87660e04dffffff
940,COLOMBIA,Barrancabermeja,Barrancabermeja,87660ea9cffffff
941,COLOMBIA,Barrancabermeja,Barrancabermeja,87660ead4ffffff
942,COLOMBIA,Barrancabermeja,Barrancabermeja,87660e041ffffff
943,COLOMBIA,Barrancabermeja,Barrancabermeja,87660e059ffffff
944,COLOMBIA,Barrancabermeja,Barrancabermeja,87660e323ffffff
945,COLOMBIA,Barrancabermeja,Barrancabermeja,87660ead2ffffff
946,COLOMBIA,Barrancabermeja,Barrancabermeja,87660e306ffffff
947,COLOMBIA,Barrancabermeja,Barrancabermeja,87660ea8dffffff
948,COLOMBIA,Barrancabermeja,Barrancabermeja,87660e335ffffff
949,COLOMBIA,Barrancabermeja,Barrancabermeja,87660eaf3ffffff
950,COLOMBIA,Barrancabermeja,Barrancabermeja,87660ead6ffffff
951,COLOMBIA,Barrancabermeja,Barrancabermeja,87660ea9effffff
952,COLOMBIA,Barrancabermeja,Barrancabermeja,87660e048ffffff
953,COLOMBIA,Barrancabermeja,Barrancabermeja,87660e336ffffff
954,COLOMBIA,Barrancabermeja,Barrancabermeja,87660e320ffffff
955,COLOMBIA,Barrancabermeja,Barrancabermeja,87660e321ffffff
956,COLOMBIA,Barrancabermeja,Barrancabermeja,87660eaf6ffffff
957,COLOMBIA,Barrancabermeja,Barrancabermeja,87660e06dffffff
958,COLOMBIA,Barrancabermeja,Barrancabermeja,87660ea91ffffff
959,COLOMBIA,Barrancabermeja,Barrancabermeja,87660e325ffffff
960,COLOMBIA,Barrancabermeja,Barrancabermeja,87660ea9bffffff
961,COLOMBIA,Barrancabermeja,Barrancabermeja,87660ea99ffffff
962,COLOMBIA,Barrancabermeja,Barrancabermeja,87660e05dffffff
963,COLOMBIA,Barrancabermeja,Barrancabermeja,87660e06effffff
964,COLOMBIA,Barrancabermeja,Barrancabermeja,87660e06cffffff
965,COLOMBIA,Barrancabermeja,Barrancabermeja,87660e043ffffff
966,COLOMBIA,Barrancabermeja,Barrancabermeja,87660ea8cffffff
967,COLOMBIA,Barrancabermeja,Barrancabermeja,87660e334ffffff
968,COLOMBIA,Barrancabermeja,Barrancabermeja,87660e331ffffff
969,COLOMBIA,Barrancabermeja,Barrancabermeja,87660e304ffffff
970,COLOMBIA,Barrancabermeja,Barrancabermeja,87660ea88ffffff
971,COLOMBIA,Barrancabermeja,Barrancabermeja,87660e05cffffff
972,COLOMBIA,Barrancabermeja,Barrancabermeja,87660eaabffffff
973,COLOMBIA,Barrancabermeja,Barrancabermeja,87660e322ffffff
974,COLOMBIA,Barrancabermeja,Barrancabermeja,87660e316ffffff
975,COLOMBIA,Barrancabermeja,Barrancabermeja,87660eaf0ffffff
976,COLOMBIA,Barrancabermeja,Barrancabermeja,87660e04effffff
977,COLOMBIA,Barrancabermeja,Barrancabermeja,87660e04bffffff
978,COLOMBIA,Barrancabermeja,Barrancabermeja,87660e06bffffff
979,COLOMBIA,Barrancabermeja,Barrancabermeja,87660e310ffffff
980,COLOMBIA,Barrancabermeja,Barrancabermeja,87660e3a6ffffff
981,COLOMBIA,Barrancabermeja,Barrancabermeja,87660e06affffff
982,COLOMBIA,Barrancabermeja,Barrancabermeja,87660ea8bffffff
983,COLOMBIA,Barrancabermeja,Barrancabermeja,87660e05bffffff
984,COLOMBIA,Barrancabermeja,Barrancabermeja,87660e058ffffff
985,COLOMBIA,Barrancabermeja,Barrancabermeja,87660ea8effffff
986,COLOMBIA,Barrancabermeja,Barrancabermeja,87660e330ffffff
987,COLOMBIA,Barrancabermeja,Barrancabermeja,87660e32cffffff
988,COLOMBIA,Barrancabermeja,Barrancabermeja,87660eaf2ffffff
989,COLOMBIA,Barrancabermeja,Barrancabermeja,87660ead3ffffff
990,COLOMBIA,Barrancabermeja,Barrancabermeja,87660e225ffffff
991,COLOMBIA,Barrancabermeja,Barrancabermeja,87660eae9ffffff
992,COLOMBIA,Barrancabermeja,Barrancabermeja,87660e374ffffff
993,COLOMBIA,Barrancabermeja,Barrancabermeja,87660e32bffffff
994,COLOMBIA,Barrancabermeja,Barrancabermeja,87660e364ffffff
995,COLOMBIA,Barrancabermeja,Barrancabermeja,87660e32effffff
996,COLOMBIA,Barrancabermeja,Barrancabermeja,87660e346ffffff
997,COLOMBIA,Barrancabermeja,Barrancabermeja,87660e318ffffff
998,COLOMBIA,Barrancabermeja,Barrancabermeja,87660eac1ffffff
999,COLOMBIA,Barrancabermeja,Barrancabermeja,87660e3a9ffffff
1000,COLOMBIA,Barrancabermeja,Barrancabermeja,87660e353ffffff
1001,COLOMBIA,Barrancabermeja,Barrancabermeja,87660e319ffffff
1002,COLOMBIA,Barrancabermeja,Barrancabermeja,87660e302ffffff
1003,COLOMBIA,Barrancabermeja,Barrancabermeja,87660e350ffffff
1004,COLOMBIA,Barrancabermeja,Barrancabermeja,87660e355ffffff
1005,COLOMBIA,Barrancabermeja,Barrancabermeja,87660eaccffffff
1006,COLOMBIA,Barrancabermeja,Barrancabermeja,87660e372ffffff
1007,COLOMBIA,Barrancabermeja,Barrancabermeja,87660e30effffff
1008,COLOMBIA,Barrancabermeja,Barrancabermeja,87660e31cffffff
1009,COLOMBIA,Barrancabermeja,Barrancabermeja,87660eaeaffffff
1010,COLOMBIA,Barrancabermeja,Barrancabermeja,87660e351ffffff
1011,COLOMBIA,Barrancabermeja,Barrancabermeja,87660ead8ffffff
1012,COLOMBIA,Barrancabermeja,Barrancabermeja,87660eaeeffffff
1013,COLOMBIA,Barrancabermeja,Barrancabermeja,87660eac6ffffff
1014,COLOMBIA,Barrancabermeja,Barrancabermeja,87660eacaffffff
1015,COLOMBIA,Barrancabermeja,Barrancabermeja,87660eac0ffffff
1016,COLOMBIA,Barrancabermeja,Barrancabermeja,87660eaf1ffffff
1017,COLOMBIA,Barrancabermeja,Barrancabermeja,87660e30affffff
1018,COLOMBIA,Barrancabermeja,Barrancabermeja,87660e366ffffff
1019,COLOMBIA,Barrancabermeja,Barrancabermeja,87660eadaffffff
1020,COLOMBIA,Barrancabermeja,Barrancabermeja,87660e308ffffff
1021,COLOMBIA,Barrancabermeja,Barrancabermeja,87660eaebffffff
1022,COLOMBIA,Barrancabermeja,Barrancabermeja,87660eac3ffffff
1023,COLOMBIA,Barrancabermeja,Barrancabermeja,87660e371ffffff
1024,COLOMBIA,Barrancabermeja,Barrancabermeja,87660e303ffffff
1025,COLOMBIA,Barrancabermeja,Barrancabermeja,87660e352ffffff
1026,COLOMBIA,Barrancabermeja,Barrancabermeja,87660e234ffffff
1027,COLOMBIA,Barrancabermeja,Barrancabermeja,87660eac4ffffff
1028,COLOMBIA,Barrancabermeja,Barrancabermeja,87660e224ffffff
1029,COLOMBIA,Barrancabermeja,Barrancabermeja,87660e356ffffff
1030,COLOMBIA,Barrancabermeja,Barrancabermeja,87660e31affffff
1031,COLOMBIA,Barrancabermeja,Barrancabermeja,87660e328ffffff
1032,COLOMBIA,Barrancabermeja,Barrancabermeja,87660e362ffffff
1033,COLOMBIA,Barrancabermeja,Barrancabermeja,87660e305ffffff
1034,COLOMBIA,Barrancabermeja,Barrancabermeja,87660ead5ffffff
1035,COLOMBIA,Barrancabermeja,Barrancabermeja,87660e32dffffff
1036,COLOMBIA,Barrancabermeja,Barrancabermeja,87660e300ffffff
1037,COLOMBIA,Barrancabermeja,Barrancabermeja,87660e375ffffff
1038,COLOMBIA,Barrancabermeja,Barrancabermeja,87660eadcffffff
1039,COLOMBIA,Barrancabermeja,Barrancabermeja,87660e370ffffff
1040,COLOMBIA,Barrancabermeja,Barrancabermeja,87660e354ffffff
1041,COLOMBIA,Barrancabermeja,Barrancabermeja,87660ead1ffffff
1042,COLOMBIA,Barrancabermeja,Barrancabermeja,87660eadbffffff
1043,COLOMBIA,Barrancabermeja,Barrancabermeja,87660e30cffffff
1044,COLOMBIA,Barrancabermeja,Barrancabermeja,87660eaddffffff
1045,COLOMBIA,Barrancabermeja,Barrancabermeja,87660e31effffff
1046,COLOMBIA,Barrancabermeja,Barrancabermeja,87660eaceffffff
1047,COLOMBIA,Barrancabermeja,Barrancabermeja,87660e311ffffff
1048,COLOMBIA,Barrancabermeja,Barrancabermeja,87660eac2ffffff
1049,COLOMBIA,Barrancabermeja,Barrancabermeja,87660e373ffffff
1050,COLOMBIA,Barrancabermeja,Barrancabermeja,87660e309ffffff
1051,COLOMBIA,Barrancabermeja,Barrancabermeja,87660e376ffffff
1052,COLOMBIA,Barrancabermeja,Barrancabermeja,87660e31bffffff
1053,COLOMBIA,Barrancabermeja,Barrancabermeja,87660eae8ffffff
1054,COLOMBIA,Barrancabermeja,Barrancabermeja,87660e301ffffff
1055,COLOMBIA,Barrancabermeja,Barrancabermeja,87660eac5ffffff
1056,COLOMBIA,Barrancabermeja,Barrancabermeja,87660e30bffffff
1057,COLOMBIA,Barrancabermeja,Barrancabermeja,87660e329ffffff
1058,COLOMBIA,Barrancabermeja,Barrancabermeja,87660e32affffff
1059,COLOMBIA,Barrancabermeja,Barrancabermeja,87660e236ffffff
1060,COLOMBIA,Barrancabermeja,Barrancabermeja,87660e31dffffff
1061,COLOMBIA,Barrancabermeja,Barrancabermeja,87660eadeffffff
1062,COLOMBIA,Barrancabermeja,Barrancabermeja,87660ead9ffffff
1063,COLOMBIA,Barrancabermeja,Barrancabermeja,87660eac8ffffff
1064,COLOMBIA,Barrancabermeja,Barrancabermeja,87660e30dffffff
1065,COLOMBIA,Barrancabermeja,Barrancabermeja,87660e220ffffff
1066,COLOMBIA,Barrancabermeja,Barrancabermeja,87660e230ffffff
1067,COLOMBIA,Barrancabermeja,Barrancabermeja,87660e231ffffff
1068,COLOMBIA,Barrancabermeja,Barrancabermeja,87660e276ffffff
1069,COLOMBIA,Barrancabermeja,Barrancabermeja,87660e218ffffff
1070,COLOMBIA,Barrancabermeja,Barrancabermeja,87660e20effffff
1071,COLOMBIA,Barrancabermeja,Barrancabermeja,87660e205ffffff
1072,COLOMBIA,Barrancabermeja,Barrancabermeja,87660e201ffffff
1073,COLOMBIA,Barrancabermeja,Barrancabermeja,87660e202ffffff
1074,COLOMBIA,Barrancabermeja,Barrancabermeja,87660e22bffffff
1075,COLOMBIA,Barrancabermeja,Barrancabermeja,87660e229ffffff
1076,COLOMBIA,Barrancabermeja,Barrancabermeja,87660e226ffffff
1077,COLOMBIA,Barrancabermeja,Barrancabermeja,87660e200ffffff
1078,COLOMBIA,Barrancabermeja,Barrancabermeja,87660e21affffff
1079,COLOMBIA,Barrancabermeja,Barrancabermeja,87660e20bffffff
1080,COLOMBIA,Barrancabermeja,Barrancabermeja,87660e22dffffff
1081,COLOMBIA,Barrancabermeja,Barrancabermeja,87660e213ffffff
1082,COLOMBIA,Barrancabermeja,Barrancabermeja,87660e232ffffff
1083,COLOMBIA,Barrancabermeja,Barrancabermeja,87660e206ffffff
1084,COLOMBIA,Barrancabermeja,Barrancabermeja,87660e22effffff
1085,COLOMBIA,Barrancabermeja,Barrancabermeja,87660e204ffffff
1086,COLOMBIA,Barrancabermeja,Barrancabermeja,87660e235ffffff
1087,COLOMBIA,Barrancabermeja,Barrancabermeja,87660e21effffff
1088,COLOMBIA,Barrancabermeja,Barrancabermeja,87660e21cffffff
1089,COLOMBIA,Barrancabermeja,Barrancabermeja,87660e203ffffff
1090,COLOMBIA,Barrancabermeja,Barrancabermeja,87660e270ffffff
1091,COLOMBIA,Barrancabermeja,Barrancabermeja,87660e38bffffff
1092,COLOMBIA,Barrancabermeja,Barrancabermeja,87660e20affffff
1093,COLOMBIA,Barrancabermeja,Barrancabermeja,87660e228ffffff
1094,COLOMBIA,Barrancabermeja,Barrancabermeja,87660e215ffffff
1095,COLOMBIA,Barrancabermeja,Barrancabermeja,87660e208ffffff
1096,COLOMBIA,Barrancabermeja,Barrancabermeja,87660e219ffffff
1097,COLOMBIA,Barrancabermeja,Barrancabermeja,87660e233ffffff
1098,COLOMBIA,Barrancabermeja,Barrancabermeja,87660e214ffffff
1099,COLOMBIA,Barrancabermeja,Barrancabermeja,87660e22affffff
1100,COLOMBIA,Barrancabermeja,Barrancabermeja,87660e20dffffff
1101,COLOMBIA,Barrancabermeja,Barrancabermeja,87660e38dffffff
1102,COLOMBIA,Barrancabermeja,Barrancabermeja,87660e221ffffff
1103,COLOMBIA,Barrancabermeja,Barrancabermeja,87660e22cffffff
1104,COLOMBIA,Barrancabermeja,Barrancabermeja,87660e20cffffff
1105,COLOMBIA,Barrancabermeja,Barrancabermeja,87660e223ffffff
1106,COLOMBIA,Barrancabermeja,Barrancabermeja,87660e222ffffff
1107,COLOMBIA,Barrancabermeja,Barrancabermeja,87660e272ffffff
1108,COLOMBIA,Barrancabermeja,Barrancabermeja,87660e210ffffff
1109,COLOMBIA,Barrancabermeja,Barrancabermeja,87660e21bffffff
1110,COLOMBIA,Barrancabermeja,Barrancabermeja,87660e3abffffff
1111,COLOMBIA,Barrancabermeja,Barrancabermeja,87660e389ffffff
1112,COLOMBIA,Barrancabermeja,Barrancabermeja,87660e21dffffff
1113,COLOMBIA,Barrancabermeja,Barrancabermeja,87660e211ffffff
1114,COLOMBIA,Barrancabermeja,Barrancabermeja,87660e216ffffff
1115,COLOMBIA,Barrancabermeja,Barrancabermeja,87660e2e4ffffff
1116,COLOMBIA,Barrancabermeja,Barrancabermeja,87660e65cffffff
1117,COLOMBIA,Barrancabermeja,Barrancabermeja,87660e2b1ffffff
1118,COLOMBIA,Barrancabermeja,Barrancabermeja,87660e640ffffff
1119,COLOMBIA,Barrancabermeja,Barrancabermeja,87660e2a6ffffff
1120,COLOMBIA,Barrancabermeja,Barrancabermeja,87660e2b3ffffff
1121,COLOMBIA,Barrancabermeja,Barrancabermeja,87660e388ffffff
1122,COLOMBIA,Barrancabermeja,Barrancabermeja,87660e2a4ffffff
1123,COLOMBIA,Barrancabermeja,Barrancabermeja,87660e293ffffff
1124,COLOMBIA,Barrancabermeja,Barrancabermeja,87660e2b0ffffff
1125,COLOMBIA,Barrancabermeja,Barrancabermeja,87660e295ffffff
1126,COLOMBIA,Barrancabermeja,Barrancabermeja,87660e290ffffff
1127,COLOMBIA,Barrancabermeja,Barrancabermeja,87660e3aaffffff
1128,COLOMBIA,Barrancabermeja,Barrancabermeja,87660e2b5ffffff
1129,COLOMBIA,Barrancabermeja,Barrancabermeja,87660e294ffffff
1130,COLOMBIA,Barrancabermeja,Barrancabermeja,87660e66cffffff
1131,COLOMBIA,Barrancabermeja,Barrancabermeja,87660e661ffffff
1132,COLOMBIA,Barrancabermeja,Barrancabermeja,87660e38affffff
1133,COLOMBIA,Barrancabermeja,Barrancabermeja,87660e66effffff
1134,COLOMBIA,Barrancabermeja,Barrancabermeja,87660e2a2ffffff
1135,COLOMBIA,Barrancabermeja,Barrancabermeja,87660e2a0ffffff
1136,COLOMBIA,Barrancabermeja,Barrancabermeja,87660e643ffffff
1137,COLOMBIA,Barrancabermeja,Barrancabermeja,87660e286ffffff
1138,COLOMBIA,Barrancabermeja,Barrancabermeja,87660e292ffffff
1139,COLOMBIA,Barrancabermeja,Barrancabermeja,87660e663ffffff
1140,COLOMBIA,Barrancabermeja,Barrancabermeja,87660e665ffffff
1141,COLOMBIA,Barrancabermeja,Barrancabermeja,87660e2b2ffffff
1142,COLOMBIA,Barrancabermeja,Barrancabermeja,87660e296ffffff
1143,COLOMBIA,Barrancabermeja,Barrancabermeja,87660e645ffffff
1144,COLOMBIA,Barrancabermeja,Barrancabermeja,87660e38cffffff
1145,COLOMBIA,Barrancabermeja,San Silvestre,87660e3acffffff
1146,COLOMBIA,Barrancabermeja,San Silvestre,87660e312ffffff
1147,COLOMBIA,Barrancabermeja,San Silvestre,87660e313ffffff
1148,COLOMBIA,Barrancabermeja,La Planada - San Ignacio,87660e3a8ffffff
1149,COLOMBIA,Barrancabermeja,La Planada - San Ignacio,87660e3adffffff
1150,COLOMBIA,POBLACIONES - BOGOTA,GUASCA,8766e4271ffffff
1151,COLOMBIA,POBLACIONES - BOGOTA,GUASCA,8766e435effffff
1152,COLOMBIA,POBLACIONES - BOGOTA,GUASCA,8766e4240ffffff
1153,COLOMBIA,POBLACIONES - BOGOTA,GUASCA,8766e422dffffff
1154,COLOMBIA,POBLACIONES - BOGOTA,GUASCA,8766e4264ffffff
1155,COLOMBIA,POBLACIONES - BOGOTA,GUASCA,8766e4359ffffff
1156,COLOMBIA,POBLACIONES - BOGOTA,GUASCA,8766e5c94ffffff
1157,COLOMBIA,POBLACIONES - BOGOTA,GUASCA,8766e4260ffffff
1158,COLOMBIA,POBLACIONES - BOGOTA,GUASCA,8766e434affffff
1159,COLOMBIA,POBLACIONES - BOGOTA,GUASCA,8766e4265ffffff
1160,COLOMBIA,POBLACIONES - BOGOTA,GUASCA,8766e4351ffffff
1161,COLOMBIA,POBLACIONES - BOGOTA,GUASCA,8766e5c96ffffff
1162,COLOMBIA,POBLACIONES - BOGOTA,GUASCA,8766e4273ffffff
1163,COLOMBIA,POBLACIONES - BOGOTA,GUASCA,8766e4266ffffff
1164,COLOMBIA,POBLACIONES - BOGOTA,GUASCA,8766e4274ffffff
1165,COLOMBIA,POBLACIONES - BOGOTA,GUASCA,8766e4276ffffff
1166,COLOMBIA,POBLACIONES - BOGOTA,GUASCA,8766e4263ffffff
1167,COLOMBIA,POBLACIONES - BOGOTA,GUASCA,8766e4243ffffff
1168,COLOMBIA,POBLACIONES - BOGOTA,GUASCA,8766e4270ffffff
1169,COLOMBIA,POBLACIONES - BOGOTA,GUASCA,8766e434bffffff
1170,COLOMBIA,POBLACIONES - BOGOTA,GUASCA,8766e426cffffff
1171,COLOMBIA,POBLACIONES - BOGOTA,GUASCA,8766e4353ffffff
1172,COLOMBIA,POBLACIONES - BOGOTA,GUASCA,8766e4244ffffff
1173,COLOMBIA,POBLACIONES - BOGOTA,GUASCA,8766e4349ffffff
1174,COLOMBIA,POBLACIONES - BOGOTA,GUASCA,8766e435dffffff
1175,COLOMBIA,POBLACIONES - BOGOTA,GUASCA,8766e4241ffffff
1176,COLOMBIA,POBLACIONES - BOGOTA,GUASCA,8766e4348ffffff
1177,COLOMBIA,POBLACIONES - BOGOTA,GUASCA,8766e426dffffff
1178,COLOMBIA,POBLACIONES - BOGOTA,GUASCA,8766e4245ffffff
1179,COLOMBIA,POBLACIONES - BOGOTA,GUASCA,8766e5c92ffffff
1180,COLOMBIA,POBLACIONES - BOGOTA,GUASCA,8766e426effffff
1181,COLOMBIA,POBLACIONES - BOGOTA,GUASCA,8766e434effffff
1182,COLOMBIA,POBLACIONES - BOGOTA,GUASCA,8766e5c90ffffff
1183,COLOMBIA,POBLACIONES - BOGOTA,GUASCA,8766e4275ffffff
1184,COLOMBIA,POBLACIONES - BOGOTA,GUASCA,8766e435bffffff
1185,COLOMBIA,POBLACIONES - BOGOTA,GUASCA,8766e424effffff
1186,COLOMBIA,POBLACIONES - BOGOTA,GUASCA,8766e434cffffff
1187,COLOMBIA,POBLACIONES - BOGOTA,GUASCA,8766e4246ffffff
1188,COLOMBIA,POBLACIONES - BOGOTA,GUASCA,8766e4262ffffff
1189,COLOMBIA,POBLACIONES - BOGOTA,GUASCA,8766e435cffffff
1190,COLOMBIA,POBLACIONES - BOGOTA,GUASCA,8766e4229ffffff
1191,COLOMBIA,POBLACIONES - BOGOTA,GUASCA,8766e4261ffffff
1192,COLOMBIA,POBLACIONES - BOGOTA,GUASCA,8766e5c93ffffff
1193,COLOMBIA,POBLACIONES - BOGOTA,GUASCA,8766e435affffff
1194,COLOMBIA,POBLACIONES - BOGOTA,GUASCA,8766e4358ffffff
1195,COLOMBIA,POBLACIONES - BOGOTA,GUASCA,8766e4342ffffff
1196,COLOMBIA,POBLACIONES - BOGOTA,GUASCA,8766e4356ffffff
1197,COLOMBIA,POBLACIONES - BOGOTA,GUASCA,8766e4355ffffff
1198,COLOMBIA,POBLACIONES - BOGOTA,GUASCA,8766e422bffffff
1199,COLOMBIA,POBLACIONES - BOGOTA,GUASCA,8766e4341ffffff
1200,COLOMBIA,POBLACIONES - BOGOTA,GUASCA,8766e4201ffffff
1201,COLOMBIA,POBLACIONES - BOGOTA,GUASCA,8766e430bffffff
1202,COLOMBIA,POBLACIONES - BOGOTA,GUASCA,8766e4309ffffff
1203,COLOMBIA,POBLACIONES - BOGOTA,GUASCA,8766e4343ffffff
1204,COLOMBIA,POBLACIONES - BOGOTA,GUASCA,8766e4354ffffff
1205,COLOMBIA,POBLACIONES - BOGOTA,GUASCA,8766e4221ffffff
1206,COLOMBIA,POBLACIONES - BOGOTA,GUASCA,8766e4350ffffff
1207,COLOMBIA,POBLACIONES - BOGOTA,GUASCA,8766e4272ffffff
1208,COLOMBIA,POBLACIONES - BOGOTA,GUASCA,8766e422affffff
1209,COLOMBIA,POBLACIONES - BOGOTA,GUASCA,8766e4352ffffff
1210,COLOMBIA,POBLACIONES - BOGOTA,GUASCA,8766e422effffff
1211,COLOMBIA,POBLACIONES - BOGOTA,GUASCA,8766e420cffffff
1212,COLOMBIA,POBLACIONES - BOGOTA,GUASCA,8766e422cffffff
1213,COLOMBIA,POBLACIONES - BOGOTA,GUASCA,8766e4340ffffff
1214,COLOMBIA,POBLACIONES - BOGOTA,GUASCA,8766e4205ffffff
1215,COLOMBIA,POBLACIONES - BOGOTA,GUASCA,8766e4228ffffff
1216,COLOMBIA,POBLACIONES - BOGOTA,GUASCA,8766e420dffffff
1217,COLOMBIA,POBLACIONES - BOGOTA,LA GRAN VIA,8766e46c4ffffff
1218,COLOMBIA,POBLACIONES - BOGOTA,LA GRAN VIA,8766e46eeffffff
1219,COLOMBIA,POBLACIONES - BOGOTA,LA GRAN VIA,8766e46c0ffffff
1220,COLOMBIA,POBLACIONES - BOGOTA,LA GRAN VIA,8766e46c6ffffff
1221,COLOMBIA,POBLACIONES - BOGOTA,LA GRAN VIA,8766e46e1ffffff
1222,COLOMBIA,POBLACIONES - BOGOTA,LA GRAN VIA,8766e46deffffff
1223,COLOMBIA,POBLACIONES - BOGOTA,LA GRAN VIA,8766e46e0ffffff
1224,COLOMBIA,POBLACIONES - BOGOTA,LA GRAN VIA,8766e46d1ffffff
1225,COLOMBIA,POBLACIONES - BOGOTA,LA GRAN VIA,8766e46c2ffffff
1226,COLOMBIA,POBLACIONES - BOGOTA,LA GRAN VIA,8766e46c5ffffff
1227,COLOMBIA,POBLACIONES - BOGOTA,LA GRAN VIA,8766e46e3ffffff
1228,COLOMBIA,POBLACIONES - BOGOTA,MESITAS DEL COLEGIO,8766e46daffffff
1229,COLOMBIA,POBLACIONES - BOGOTA,MESITAS DEL COLEGIO,8766e0d74ffffff
1230,COLOMBIA,POBLACIONES - BOGOTA,MESITAS DEL COLEGIO,8766e0d29ffffff
1231,COLOMBIA,POBLACIONES - BOGOTA,MESITAS DEL COLEGIO,8766e0d62ffffff
1232,COLOMBIA,POBLACIONES - BOGOTA,MESITAS DEL COLEGIO,8766e0d76ffffff
1233,COLOMBIA,POBLACIONES - BOGOTA,MESITAS DEL COLEGIO,8766e0d0dffffff
1234,COLOMBIA,POBLACIONES - BOGOTA,MESITAS DEL COLEGIO,8766e0d75ffffff
1235,COLOMBIA,POBLACIONES - BOGOTA,MESITAS DEL COLEGIO,8766e0d66ffffff
1236,COLOMBIA,POBLACIONES - BOGOTA,MESITAS DEL COLEGIO,8766e0d60ffffff
1237,COLOMBIA,POBLACIONES - BOGOTA,MESITAS DEL COLEGIO,8766e0d73ffffff
1238,COLOMBIA,POBLACIONES - BOGOTA,MESITAS DEL COLEGIO,8766e0d63ffffff
1239,COLOMBIA,POBLACIONES - BOGOTA,MESITAS DEL COLEGIO,8766e46dbffffff
1240,COLOMBIA,POBLACIONES - BOGOTA,MESITAS DEL COLEGIO,8766e0d71ffffff
1241,COLOMBIA,POBLACIONES - BOGOTA,MESITAS DEL COLEGIO,8766e0d70ffffff
1242,COLOMBIA,POBLACIONES - BOGOTA,MESITAS DEL COLEGIO,8766e0d64ffffff
1243,COLOMBIA,POBLACIONES - BOGOTA,MESITAS DEL COLEGIO,8766e46dcffffff
1244,COLOMBIA,POBLACIONES - BOGOTA,MESITAS DEL COLEGIO,8766e46d9ffffff
1245,COLOMBIA,POBLACIONES - BOGOTA,MESITAS DEL COLEGIO,8766e0d2dffffff
1246,COLOMBIA,POBLACIONES - BOGOTA,MESITAS DEL COLEGIO,8766e46ddffffff
1247,COLOMBIA,POBLACIONES - BOGOTA,MESITAS DEL COLEGIO,8766e46c3ffffff
1248,COLOMBIA,POBLACIONES - BOGOTA,MESITAS DEL COLEGIO,8766e46d8ffffff
1249,COLOMBIA,POBLACIONES - BOGOTA,SASAIMA,8766e4703ffffff
1250,COLOMBIA,POBLACIONES - BOGOTA,SASAIMA,8766e471dffffff
1251,COLOMBIA,POBLACIONES - BOGOTA,SASAIMA,8766e4711ffffff
1252,COLOMBIA,POBLACIONES - BOGOTA,SASAIMA,8766e4731ffffff
1253,COLOMBIA,POBLACIONES - BOGOTA,SASAIMA,8766e4715ffffff
1254,COLOMBIA,POBLACIONES - BOGOTA,SASAIMA,8766e471effffff
1255,COLOMBIA,POBLACIONES - BOGOTA,SASAIMA,8766e4702ffffff
1256,COLOMBIA,POBLACIONES - BOGOTA,SASAIMA,8766e4719ffffff
1257,COLOMBIA,POBLACIONES - BOGOTA,SASAIMA,8766e4718ffffff
1258,COLOMBIA,POBLACIONES - BOGOTA,SASAIMA,8766e471cffffff
1259,COLOMBIA,POBLACIONES - BOGOTA,SASAIMA,8766e4706ffffff
1260,COLOMBIA,POBLACIONES - BOGOTA,SASAIMA,8766e47a2ffffff
1261,COLOMBIA,POBLACIONES - BOGOTA,SASAIMA,8766e445cffffff
1262,COLOMBIA,POBLACIONES - BOGOTA,SASAIMA,8766e445dffffff
1263,COLOMBIA,POBLACIONES - BOGOTA,SASAIMA,8766e47a4ffffff
1264,COLOMBIA,POBLACIONES - BOGOTA,SASAIMA,8766e444bffffff
1265,COLOMBIA,POBLACIONES - BOGOTA,SASAIMA,8766e47a6ffffff
1266,COLOMBIA,POBLACIONES - BOGOTA,SASAIMA,8766e4443ffffff
1267,COLOMBIA,POBLACIONES - BOGOTA,SASAIMA,8766e4458ffffff
